family,variant,symbol,timeframe,requested_range,actual_range,net_perf_pct,asset_symbol,asset_perf_pct,excess_vs_asset_pct,beat_asset,max_drawdown_pct,positions,win_rate_pct,notes
VWAP trend / reclaim,"long+short pullback, after 2 bars, 1.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.29,QQQ,16.77,-16.48,False,-4.42,260,25.77,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short pullback, after 2 bars, 1.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.29,QQQ,16.77,-16.48,False,-4.42,260,25.77,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short pullback, after 2 bars, 1.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.29,QQQ,16.77,-16.48,False,-4.42,260,25.77,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 2 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-2.78,180,26.11,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 2 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-2.78,180,26.11,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 2 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-2.78,180,26.11,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 2 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-2.78,180,26.11,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short pullback, after 3 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-4.9,244,26.23,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short pullback, after 3 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-4.9,244,26.23,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short pullback, after 3 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-4.9,244,26.23,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short pullback, after 3 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-4.9,244,26.23,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long+short, 1-bar ORB, volume >= 1.2x SMA20, 2.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-5.9,93,49.46,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 12-bar ORB, volume >= 1.5x SMA20, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.24,QQQ,16.77,-16.53,False,-2.64,56,53.57,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 2-bar ORB, volume >= 0.8x SMA20, 0.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.2,QQQ,16.77,-16.57,False,-4.68,156,60.26,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 6 bars, 0.5% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.12,QQQ,16.77,-16.65,False,-4.65,329,31.31,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 6 bars, 0.5% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.12,QQQ,16.77,-16.65,False,-4.65,329,31.31,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 6 bars, 0.5% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.12,QQQ,16.77,-16.65,False,-4.65,329,31.31,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long+short, 1-bar ORB, volume >= 1.5x SMA20, no target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.12,QQQ,16.77,-16.65,False,-3.68,75,48.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 6-bar ORB, volume >= 1.5x SMA20, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.09,QQQ,16.77,-16.68,False,-3.35,67,55.22,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, no target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.08,QQQ,16.77,-16.69,False,-6.0,298,27.85,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, no target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.08,QQQ,16.77,-16.69,False,-6.0,298,27.85,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, no target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.08,QQQ,16.77,-16.69,False,-6.0,298,27.85,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, no target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.08,QQQ,16.77,-16.69,False,-6.0,298,27.85,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long+short, 1-bar ORB, volume >= 1.2x SMA20, 0.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.05,QQQ,16.77,-16.72,False,-6.03,139,58.99,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 1-bar ORB, volume >= 1.5x SMA20, 3.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.05,QQQ,16.77,-16.72,False,-3.68,75,48.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 6 bars, 0.5% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,0.01,QQQ,16.77,-16.76,False,-4.65,332,31.02,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 0.5% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.05,QQQ,16.77,-16.82,False,-4.9,371,30.73,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 0.5% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.05,QQQ,16.77,-16.82,False,-4.9,371,30.73,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 0.5% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.05,QQQ,16.77,-16.82,False,-4.9,371,30.73,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long+short, 6-bar ORB, volume >= 1.5x SMA20, 0.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.09,QQQ,16.77,-16.86,False,-3.25,80,55.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 0.5% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.1,QQQ,16.77,-16.87,False,-4.99,388,30.93,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 0.5% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.1,QQQ,16.77,-16.87,False,-4.99,388,30.93,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 0.5% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.1,QQQ,16.77,-16.87,False,-4.99,388,30.93,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.13,QQQ,16.77,-16.9,False,-6.0,299,27.76,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.13,QQQ,16.77,-16.9,False,-6.0,299,27.76,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.13,QQQ,16.77,-16.9,False,-6.0,299,27.76,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.13,QQQ,16.77,-16.9,False,-6.0,299,27.76,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 0.5% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.16,QQQ,16.77,-16.93,False,-4.94,374,30.48,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 0.5% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.17,QQQ,16.77,-16.93,False,-4.99,390,30.77,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, 0.5% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.32,QQQ,16.77,-17.08,False,-5.18,359,31.75,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, 0.5% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.32,QQQ,16.77,-17.08,False,-5.18,359,31.75,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, 0.5% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.32,QQQ,16.77,-17.08,False,-5.18,359,31.75,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, no target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.37,QQQ,16.77,-17.14,False,-5.61,308,26.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, no target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.37,QQQ,16.77,-17.14,False,-5.61,308,26.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, no target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.37,QQQ,16.77,-17.14,False,-5.61,308,26.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, no target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.37,QQQ,16.77,-17.14,False,-5.61,308,26.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 3 bars, 0.5% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.43,QQQ,16.77,-17.2,False,-5.18,362,31.49,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 2 bars, 0.5% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.51,QQQ,16.77,-17.28,False,-4.29,186,24.73,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 2 bars, 0.5% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.51,QQQ,16.77,-17.28,False,-4.29,186,24.73,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 2 bars, 0.5% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.51,QQQ,16.77,-17.28,False,-4.29,186,24.73,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 2 bars, 0.5% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.51,QQQ,16.77,-17.28,False,-4.29,186,24.73,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 1.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.57,QQQ,16.77,-17.34,False,-5.61,325,27.69,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 1.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.57,QQQ,16.77,-17.34,False,-5.61,325,27.69,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 1.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.57,QQQ,16.77,-17.34,False,-5.61,325,27.69,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.58,QQQ,16.77,-17.35,False,-5.61,309,26.86,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.58,QQQ,16.77,-17.35,False,-5.61,309,26.86,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.58,QQQ,16.77,-17.35,False,-5.61,309,26.86,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.58,QQQ,16.77,-17.35,False,-5.61,309,26.86,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, no target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.73,QQQ,16.77,-17.5,False,-6.0,322,27.02,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, no target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.73,QQQ,16.77,-17.5,False,-6.0,322,27.02,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, no target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.73,QQQ,16.77,-17.5,False,-6.0,322,27.02,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, no target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.73,QQQ,16.77,-17.5,False,-6.0,322,27.02,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 2 bars, 1.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.76,QQQ,16.77,-17.53,False,-5.61,329,27.66,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, 0.5% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.89,QQQ,16.77,-17.66,False,-3.95,173,24.28,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, 0.5% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.89,QQQ,16.77,-17.66,False,-3.95,173,24.28,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, 0.5% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.89,QQQ,16.77,-17.66,False,-3.95,173,24.28,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, 0.5% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.89,QQQ,16.77,-17.66,False,-3.95,173,24.28,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 1.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.93,QQQ,16.77,-17.7,False,-6.04,340,27.65,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 1.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.93,QQQ,16.77,-17.7,False,-6.04,340,27.65,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 1.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.93,QQQ,16.77,-17.7,False,-6.04,340,27.65,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.94,QQQ,16.77,-17.71,False,-6.12,323,26.93,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.94,QQQ,16.77,-17.71,False,-6.12,323,26.93,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short state, after 1 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,-0.94,QQQ,16.77,-17.71,False,-6.12,323,26.93,Intraday VWAP parameter search; source proxy only; no costs/slippage.
