family,variant,symbol,timeframe,requested_range,actual_range,net_perf_pct,asset_symbol,asset_perf_pct,excess_vs_asset_pct,beat_asset,strategy_max_drawdown_pct,asset_max_drawdown_pct,positions,win_rate_pct,notes
RSI pullback,"RSI3<=20, above SMA20, exit above SMA2, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,226.1,SOXL,28725.16,-28499.06,False,-35.39,-90.46,141,56.03,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=3, above SMA200, exit above SMA50, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,225.72,SOXL,28725.16,-28499.44,False,-41.21,-90.46,190,21.58,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=20, above SMA50, exit above SMA20, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,225.5,SOXL,28725.16,-28499.66,False,-63.52,-90.46,454,16.08,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=5, above SMA150, exit above SMA2, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,224.64,SOXL,28725.16,-28500.51,False,-17.18,-90.46,72,72.22,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=10, above SMA50, exit above SMA10, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,224.5,SOXL,28725.16,-28500.66,False,-37.13,-90.46,74,55.41,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=20, above SMA200, exit above SMA2, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,224.26,SOXL,28725.16,-28500.9,False,-25.63,-90.46,142,61.97,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=25, above SMA100, exit above SMA3, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,224.09,SOXL,28725.16,-28501.07,False,-53.32,-90.46,234,57.69,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=5, above SMA150, exit above SMA10, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,223.73,SOXL,28725.16,-28501.42,False,-42.19,-90.46,33,72.73,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=25, above SMA100, exit above SMA2, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,223.58,SOXL,28725.16,-28501.58,False,-41.91,-90.46,222,56.31,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=25, above SMA50, exit above SMA20, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,222.27,SOXL,28725.16,-28502.89,False,-56.35,-90.46,146,31.51,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=10, above SMA150, exit above SMA3, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,221.58,SOXL,28725.16,-28503.58,False,-62.14,-90.46,299,68.56,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=15, above SMA200, exit above SMA20, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,221.51,SOXL,28725.16,-28503.65,False,-49.28,-90.46,111,42.34,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=3, above SMA100, exit above SMA10, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,221.07,SOXL,28725.16,-28504.09,False,-23.99,-90.46,29,72.41,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=5, above SMA200, exit above SMA10, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,220.62,SOXL,28725.16,-28504.54,False,-36.44,-90.46,34,70.59,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=20, above SMA100, exit above SMA5, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,219.69,SOXL,28725.16,-28505.47,False,-44.27,-90.46,111,65.77,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=20, above SMA100, exit above SMA5, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,218.79,SOXL,28725.16,-28506.36,False,-66.69,-90.46,128,71.88,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=15, above SMA150, exit above SMA3, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,218.49,SOXL,28725.16,-28506.67,False,-34.57,-90.46,89,68.54,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=20, above SMA20, exit above SMA2, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,217.68,SOXL,28725.16,-28507.48,False,-28.19,-90.46,145,54.48,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average trend,"SMA100/SMA150 cross, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,217.24,SOXL,28725.16,-28507.92,False,-87.76,-90.46,13,38.46,Daily MA parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=20, above SMA20, exit above SMA2, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.91,SOXL,28725.16,-28508.25,False,-35.39,-90.46,141,56.03,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=15, above SMA100, exit above SMA20, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.91,SOXL,28725.16,-28508.25,False,-44.9,-90.46,143,36.36,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=15, above SMA100, exit above SMA50, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.74,SOXL,28725.16,-28508.42,False,-47.72,-90.46,305,13.44,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=15, above SMA100, exit above SMA50, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.74,SOXL,28725.16,-28508.42,False,-47.72,-90.46,305,13.44,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=3, above SMA150, exit above SMA2, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.51,SOXL,28725.16,-28508.65,False,-14.24,-90.46,63,69.84,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=20, above SMA50, exit above SMA3, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.5,SOXL,28725.16,-28508.66,False,-69.96,-90.46,117,61.54,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=10, above SMA200, exit above SMA3, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.3,SOXL,28725.16,-28508.86,False,-34.6,-90.46,93,66.67,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=25, above SMA20, exit above SMA2, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.18,SOXL,28725.16,-28508.98,False,-55.55,-90.46,296,56.42,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=25, above SMA20, exit above SMA2, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.18,SOXL,28725.16,-28508.98,False,-55.55,-90.46,296,56.42,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=25, above SMA20, exit above SMA5, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.11,SOXL,28725.16,-28509.05,False,-50.87,-90.46,300,46.33,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=25, above SMA20, exit above SMA5, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,216.11,SOXL,28725.16,-28509.05,False,-50.87,-90.46,300,46.33,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=15, above SMA50, exit above SMA10, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,215.53,SOXL,28725.16,-28509.63,False,-46.95,-90.46,65,58.46,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=15, above SMA200, exit above SMA50, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,214.9,SOXL,28725.16,-28510.25,False,-41.63,-90.46,187,21.39,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=5, above SMA100, exit above SMA2, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,214.61,SOXL,28725.16,-28510.55,False,-17.18,-90.46,72,66.67,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=5, above SMA100, exit above SMA2, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,214.61,SOXL,28725.16,-28510.55,False,-17.18,-90.46,72,66.67,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=15, above SMA20, exit above SMA2, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,214.52,SOXL,28725.16,-28510.64,False,-55.22,-90.46,248,60.48,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=15, above SMA50, exit above SMA20, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,213.9,SOXL,28725.16,-28511.25,False,-49.7,-90.46,81,35.8,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=25, above SMA200, exit above SMA2, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,212.83,SOXL,28725.16,-28512.33,False,-42.89,-90.46,245,55.51,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=5, above SMA100, exit above SMA2, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,212.52,SOXL,28725.16,-28512.64,False,-31.14,-90.46,152,63.82,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=10, above SMA100, exit above SMA10, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,212.35,SOXL,28725.16,-28512.81,False,-37.05,-90.46,50,72.0,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=3, above SMA100, exit above SMA20, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,212.33,SOXL,28725.16,-28512.83,False,-46.95,-90.46,154,33.12,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=10, above SMA50, exit above SMA20, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,212.27,SOXL,28725.16,-28512.89,False,-49.4,-90.46,189,23.28,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=10, above SMA200, exit above SMA20, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,211.8,SOXL,28725.16,-28513.36,False,-40.29,-90.46,70,48.57,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=10, above SMA200, exit above SMA20, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,211.8,SOXL,28725.16,-28513.36,False,-40.29,-90.46,70,48.57,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=15, above SMA150, exit above SMA20, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,211.04,SOXL,28725.16,-28514.12,False,-54.58,-90.46,103,45.63,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=10, above SMA100, exit above SMA3, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,210.84,SOXL,28725.16,-28514.32,False,-66.25,-90.46,281,66.9,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=3, above SMA150, exit above SMA10, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,210.66,SOXL,28725.16,-28514.5,False,-35.48,-90.46,29,72.41,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=10, above SMA100, exit above SMA20, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,210.63,SOXL,28725.16,-28514.53,False,-46.08,-90.46,65,44.62,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=10, above SMA100, exit above SMA20, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,210.63,SOXL,28725.16,-28514.53,False,-46.08,-90.46,65,44.62,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=20, above SMA100, exit above SMA3, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,210.46,SOXL,28725.16,-28514.69,False,-63.25,-90.46,316,66.46,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=5, above SMA50, exit above SMA3, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,210.36,SOXL,28725.16,-28514.8,False,-69.54,-90.46,248,66.94,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=5, above SMA50, exit above SMA3, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,210.36,SOXL,28725.16,-28514.8,False,-69.54,-90.46,248,66.94,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=3, above SMA200, exit above SMA20, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.67,SOXL,28725.16,-28515.49,False,-33.87,-90.46,73,43.84,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=20, above SMA50, exit above SMA20, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.65,SOXL,28725.16,-28515.51,False,-55.74,-90.46,108,34.26,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=20, above SMA50, exit above SMA20, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.65,SOXL,28725.16,-28515.51,False,-55.74,-90.46,108,34.26,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=20, above SMA50, exit above SMA20, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.65,SOXL,28725.16,-28515.51,False,-55.74,-90.46,108,34.26,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=5, above SMA50, exit above SMA20, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.35,SOXL,28725.16,-28515.8,False,-59.8,-90.46,363,18.18,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=5, above SMA50, exit above SMA20, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.35,SOXL,28725.16,-28515.8,False,-59.8,-90.46,363,18.18,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=20, above SMA20, exit above SMA2, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.34,SOXL,28725.16,-28515.81,False,-55.22,-90.46,269,58.36,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=25, above SMA20, exit above SMA3, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.31,SOXL,28725.16,-28515.85,False,-42.43,-90.46,160,53.75,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=25, above SMA20, exit above SMA3, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.31,SOXL,28725.16,-28515.85,False,-42.43,-90.46,160,53.75,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=25, above SMA20, exit above SMA3, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,209.19,SOXL,28725.16,-28515.97,False,-42.43,-90.46,165,52.73,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=5, above SMA50, exit above SMA2, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,208.87,SOXL,28725.16,-28516.29,False,-30.86,-90.46,121,65.29,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=10, above SMA50, exit above SMA20, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,208.64,SOXL,28725.16,-28516.52,False,-49.4,-90.46,188,23.94,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI3<=10, above SMA50, exit above SMA20, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,208.64,SOXL,28725.16,-28516.52,False,-49.4,-90.46,188,23.94,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=3, above SMA50, exit above SMA3, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,207.56,SOXL,28725.16,-28517.6,False,-63.95,-90.46,251,67.33,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=20, above SMA100, exit above SMA5, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,207.37,SOXL,28725.16,-28517.79,False,-46.0,-90.46,100,68.0,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=10, above SMA100, exit above SMA3, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,207.32,SOXL,28725.16,-28517.84,False,-29.17,-90.46,84,65.48,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI2<=25, above SMA20, exit above SMA5, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,207.2,SOXL,28725.16,-28517.96,False,-47.52,-90.46,300,46.33,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=25, above SMA100, exit above SMA5, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,205.98,SOXL,28725.16,-28519.18,False,-62.24,-90.46,167,67.07,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=15, above SMA150, exit above SMA3, 5% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,205.63,SOXL,28725.16,-28519.52,False,-43.81,-90.46,99,66.67,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=15, above SMA50, exit above SMA2, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,205.56,SOXL,28725.16,-28519.59,False,-47.27,-90.46,101,64.36,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=15, above SMA50, exit above SMA2, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,205.56,SOXL,28725.16,-28519.59,False,-47.27,-90.46,101,64.36,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI5<=15, above SMA100, exit above SMA10, 10% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,204.7,SOXL,28725.16,-28520.46,False,-47.25,-90.46,76,68.42,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=3, above SMA100, exit above SMA2, no stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,204.61,SOXL,28725.16,-28520.55,False,-18.44,-90.46,64,65.62,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI pullback,"RSI4<=3, above SMA100, exit above SMA2, 20% stop",SOXL,1d,2010-03-11 to 2026-05-20,2010-03-11 00:00:00 to 2026-05-20 00:00:00,204.61,SOXL,28725.16,-28520.55,False,-18.44,-90.46,64,65.62,Daily RSI pullback parameter search; optimized in-sample; no costs/slippage.
