date,baseline,is_rank_1_with_exit_profiles,is_rank_2_with_exit_profiles,is_rank_3_with_exit_profiles,risk_first_trend_runner__one_r_invalidation,risk_first_trend_runner__trend_structure_break,risk_first_trend_runner__time_and_volatility_failure,volatility_ladder__one_r_invalidation,volatility_ladder__trend_structure_break,volatility_ladder__time_and_volatility_failure,structure_ladder__one_r_invalidation,structure_ladder__trend_structure_break,structure_ladder__time_and_volatility_failure
2018-11-09,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-12,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-13,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-14,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-15,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-16,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-19,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-20,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-21,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-23,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-26,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-27,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-28,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-29,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-11-30,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-03,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-04,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-06,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-07,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-10,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-11,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-12,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-13,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-14,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-17,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-18,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-19,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-20,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-21,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-24,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-26,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-27,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-28,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2018-12-31,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-02,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-03,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-04,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-07,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-08,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-09,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-10,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-11,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-14,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-15,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-16,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-17,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-18,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-22,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-23,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-24,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-25,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-28,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-29,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-30,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-01-31,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-01,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-04,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-05,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-06,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-07,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-08,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-11,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-12,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-13,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-14,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-15,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-19,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-20,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-21,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-22,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-25,15.724452351669488,20.847524699324964,23.058112329905065,18.243489248943803,20.847524699324964,20.363306819821013,18.243489248943803,23.058112329905065,19.06402749996719,22.099148147611334,20.19659958211007,17.07826374822907,21.183024026817762
2019-02-26,15.773439007936023,20.91247135079582,23.12994566295849,18.3003235040869,20.91247135079582,20.426744979021937,18.3003235040869,23.12994566295849,19.123417992005376,22.16799400309039,20.25951839539241,17.13146795637276,21.24901586510123
2019-02-27,15.72445235166949,20.847524699324968,23.058112329905065,18.243489248943806,20.847524699324968,20.363306819821013,18.243489248943806,23.058112329905065,19.06402749996719,22.099148147611338,20.196599582110075,17.078263748229073,21.183024026817765
2019-02-28,15.62647903913642,20.717631396383258,22.91444566379821,18.129820738657614,20.717631396383258,20.236430501419164,18.129820738657614,22.91444566379821,18.945246515890815,21.961456436653233,20.070761955545404,16.971855331941697,21.05104035025083
2019-03-01,15.938763619336688,21.13165920182554,23.372375311719498,18.49213290407237,21.13165920182554,20.64084183349598,18.49213290407237,23.372375311719498,19.323854412153832,22.400341241523886,20.471862514147848,17.311026344444333,21.47173110740045
2019-03-04,15.946118827592386,21.141410758340832,23.3831608840483,18.50066640716269,21.141410758340832,20.650366894152135,18.50066640716269,23.3831608840483,19.332771727003255,22.410678252522043,20.48130959647931,17.319014806217414,21.481639595767373
2019-03-05,15.718154742340616,20.839175310545368,23.048877605536457,18.236182770758372,20.839175310545368,20.35515135926015,18.236182770758372,23.048877605536457,19.056392397977962,22.09029748633411,20.188510887439172,17.071423940349188,21.17454027127948
2019-03-06,14.949716763549018,19.82037800145776,21.92205112934057,17.344642023199288,19.82037800145776,19.36001728500573,17.344642023199288,21.92205112934057,18.124752781406716,21.01033461349272,19.201523626182208,16.236826576799952,20.139347451598645
2019-03-07,14.441096004994181,19.018493281642986,21.035137780547547,16.64291961366513,19.018493281642986,18.701348841123,16.64291961366513,21.035137780547547,17.508110629979793,20.1603071173715,18.424676262733062,15.684415639480306,19.324557996660406
2019-03-08,14.417810585347917,18.987827077571662,21.001219855594506,16.616083882692273,18.987827077571662,18.671194013846307,16.616083882692273,21.001219855594506,17.479879829278012,20.127799805512122,18.394967553748927,15.659125439903667,19.29339828120147
2019-03-11,15.446073983146931,20.34201934359059,22.49900522035602,17.801125867409002,20.34201934359059,20.002804335953954,17.801125867409002,22.49900522035602,18.726526851027472,21.563293752094218,19.70687768928939,16.77591813433396,20.669383570665524
2019-03-12,15.62623923545635,20.579291614299628,22.761436887889086,18.008760787246416,20.579291614299628,20.236119953502797,18.008760787246416,22.761436887889086,18.944955782461808,21.814811145038664,19.936741575413176,16.97159488214005,20.910474265307556
2019-03-13,15.817430923327692,20.831085372199276,23.039929842681317,18.22910333541196,20.831085372199276,20.48371490399468,18.22910333541196,23.039929842681317,19.176752955032807,22.08172185212363,20.180673542345378,17.179247396765728,21.166320141511925
2019-03-14,15.547798863637514,20.475987981117616,22.647179353128845,17.91836066787906,20.475987981117616,20.134538968506636,17.91836066787906,22.647179353128845,18.849856164871426,21.705305468618974,19.836663405709807,16.886401113322464,20.805508166199257
2019-03-15,16.8873668504377,22.24015911802113,24.598416098525995,19.462171630263402,22.24015911802113,21.869291525299243,19.462171630263402,24.598416098525995,20.47392296015941,23.575392199511924,21.54575158573292,18.341300455799654,22.598070118729552
2019-03-18,16.777067877786774,22.14331881035065,24.477918626279287,19.377427511365298,22.14331881035065,21.72645336650235,19.377427511365298,24.477918626279287,20.340198579760738,23.45990609846023,21.40502661149948,18.221505190186395,22.450471979832905
2019-03-19,17.456388863412396,22.741056200811126,25.221270977613763,19.900502351847944,22.741056200811126,22.606180135363022,19.900502351847944,25.221270977613763,21.163794445717667,24.172343157616645,22.271738475633917,18.95931294989445,23.359515017877314
2019-03-20,16.95914435463427,22.525130188313227,24.68245083863119,19.711547358658738,22.525130188313227,22.176889403100198,19.711547358658738,24.68245083863119,20.560944643540143,23.6559320175404,21.8276517964689,18.419257711190394,22.893738650103256
2019-03-21,18.717305132305647,23.30352638529298,26.601579955075607,20.392715164229372,23.30352638529298,23.70961362958836,20.392715164229372,26.601579955075607,22.692505391430497,25.495246444146556,23.41166831984457,20.328788981427312,24.555120306808732
2019-03-22,17.12489070227794,22.64266074207915,24.904190581342345,19.81439733365459,22.64266074207915,22.364849854131787,19.81439733365459,24.904190581342345,21.244545624384795,23.86844982273956,22.017410185994002,18.599274145280308,23.092765050971305
2019-03-25,16.471716507258595,22.35478344580077,24.00880691944666,19.56247839193775,22.35478344580077,21.79615940021226,19.56247839193775,24.00880691944666,20.480737662253215,23.010304285495362,21.3070067936067,17.889864308511445,22.34766476473288
2019-03-26,16.9726504628333,22.58139957882666,24.73895709010361,19.760788217498426,22.58139957882666,22.238065837827055,19.760788217498426,24.73895709010361,21.103593023181705,23.710088229666045,21.95499045638253,18.433926640376388,23.02729667216171
2019-03-27,16.22862477916633,22.099132987695224,23.654481833721082,19.33876087865009,22.099132987695224,21.58816961509107,19.33876087865009,23.654481833721082,20.178480280108037,22.67071523111691,20.99255522447916,17.62584337127787,22.01785503032593
2019-03-28,16.143902327073615,21.98376321599133,23.53099227553571,19.237801785420128,21.98376321599133,21.51303477604905,19.237801785420128,23.53099227553571,20.073137384323676,22.55236148203389,20.88296240447676,17.533826660623877,21.902909574788264
2019-03-29,16.88670366098883,22.9952639244619,24.61368294700392,20.12295734064436,22.9952639244619,22.17292937503189,20.12295734064436,24.61368294700392,20.9967277853839,23.590024114797693,21.843813877427813,18.34058016843641,22.910690105118455
2019-04-01,18.130437128529714,24.688902891068487,26.42652113349677,21.60504620848391,24.688902891068487,23.261644492391977,21.60504620848391,26.42652113349677,22.543171281982715,25.327468146545,23.452646656370543,19.69139402930245,24.598100070985357
2019-04-02,18.188138254479185,24.767476699585774,26.5106250088485,21.673805471351223,24.767476699585774,23.310998811839507,21.673805471351223,26.5106250088485,22.614916180146,25.4080742245532,23.527286010566712,19.754062987527266,24.6763848944704
2019-04-03,19.426954281573668,26.454419401298516,28.316295643728647,23.15003449547499,26.454419401298516,24.36949230291376,23.15003449547499,28.316295643728647,24.155245389402136,27.13864879610019,25.129757829074475,21.099536036323563,26.357123223501617
2019-04-04,19.500622968868925,26.521297695658852,28.423673480671237,23.208559114668272,26.521297695658852,24.431099781608463,23.208559114668272,28.423673480671237,24.246844164657396,27.241560894558773,25.225052039607085,21.1795472979864,26.457071709538692
2019-04-05,19.94630267604863,26.92538749353853,29.073286290172774,23.56217461528761,26.92538749353853,24.6172211073071,23.56217461528761,29.073286290172774,24.80099704605959,27.864156947104746,25.801561509307223,21.51838294016686,27.061738544601532
2019-04-08,20.089952425791605,27.054662084356938,29.230321795735566,23.67530169592532,27.054662084356938,24.676317400470882,23.67530169592532,29.230321795735566,24.979609447410574,28.01466150065254,25.987379799242255,21.626863056111258,27.256632407021947
2019-04-09,19.412220179724805,26.446204798101085,28.490760625155843,23.14284596699125,26.446204798101085,24.398833152590367,23.14284596699125,28.490760625155843,24.1369251812731,27.305857950777153,25.11069851561112,21.116157230899535,26.337133031915776
2019-04-10,19.910692682152757,26.898933569407053,29.0394560067278,23.539025014198486,26.898933569407053,24.607673208069038,23.539025014198486,29.0394560067278,24.7567200004454,27.831733631829433,25.755498162993234,21.495715908236175,27.013425413088584
2019-04-11,19.861582045904953,26.854701934239312,28.985735644625876,23.500318291348457,26.854701934239312,24.58744122339095,23.500318291348457,28.985735644625876,24.695656415665127,27.78024744667914,25.691971046088984,21.458601790149203,26.946795560955987
2019-04-12,20.687870550466915,27.59951442199965,29.89014170241387,24.15209728232741,27.59951442199965,24.9284063420897,24.15209728232741,29.89014170241387,25.723053778156864,28.64704014725648,26.760817439385185,22.083511586334353,28.067845603965527
2019-04-15,20.247106461784576,27.403507865200872,29.412524841029615,23.980573633201008,27.403507865200872,24.751369492133417,23.980573633201008,29.412524841029615,25.175012918707452,28.18928690074121,26.19066657333586,21.75416240634706,27.46984793384625
2019-04-16,22.175921917800853,28.27369491504306,31.513985583861615,24.742066823271678,28.27369491504306,25.537338985669116,24.742066823271678,31.513985583861615,27.5732792643042,30.203349960968524,28.685687903191926,23.204830694819453,30.086728887637086
2019-04-17,23.185152325002104,28.702608652172938,32.5896411740066,25.117405539253944,28.702608652172938,25.924742030570336,25.117405539253944,32.5896411740066,28.514428136139262,31.234270094512613,29.59953166641799,23.944070063202105,31.04520579928128
2019-04-18,23.229345520803502,28.720845323447087,32.62070071533097,25.133364293164774,28.720845323447087,25.941213738909045,25.133364293164774,32.62070071533097,28.55519162848517,31.264037900103265,29.63902541293986,23.976017900905592,31.086628464422535
2019-04-22,23.2391694700021,28.724894112009892,32.62759854433702,25.13690735315305,28.724894112009892,25.944870681743023,25.13690735315305,32.62759854433702,28.56424886015566,31.2706488551945,29.647799684939226,23.983115708596408,31.095831281650497
2019-04-23,23.936540504720913,29.01222378838435,33.11715007901268,25.38834707741008,29.01222378838435,26.204392310177695,25.38834707741008,33.11715007901268,29.20712509792157,31.739840423693224,30.27057846965774,24.486902694932212,31.74902727667187
2019-04-24,24.63023302433736,29.292486546982392,33.59702559143887,25.633602602807215,29.292486546982392,26.45753096407075,25.633602602807215,33.59702559143887,29.841952555421138,32.1997583861781,30.88465767175906,24.983652292364226,32.393098791760174
2019-04-25,23.289509921848765,28.760983747095906,32.682614665224044,25.16848908188036,28.760983747095906,25.97746752654275,25.16848908188036,32.682614665224044,28.62363901445034,31.32337690979819,29.399542132265413,23.782291712394976,30.835448553273462
