strategy,universe,top_n,date,equity,daily_return,holdings
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-18,0.46945494250002284,-0.057887375864197455,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-19,0.4615225733278781,-0.01689697658715006,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-20,0.5055115463041353,0.09531272253720569,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-23,0.4651282526117333,-0.07988599664567475,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-24,0.48027207554880486,0.0325583811605461,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-25,0.537241447496973,0.11861895548074397,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-26,0.5502214992173764,0.024160555334808764,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-27,0.5538270276802225,0.00655286728703719,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-30,0.5437314306016401,-0.018228790893194846,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-03-31,0.5675285908295892,0.043766387022389885,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-01,0.5422891340774032,-0.04447257311793218,GE
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-02,0.5536582159071519,0.02096498180641393,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-03,0.5550807415872461,0.0025693209984491983,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-06,0.563839985934792,0.015780126549696183,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-07,0.5632015547525636,-0.0011322914269195072,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-08,0.5625294542394692,-0.0011933569916895426,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-09,0.5713671070438814,0.015710560109888805,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-13,0.5735065085585995,0.0037443554036333815,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-14,0.5876310374716799,0.024628367250059124,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-15,0.5883927545513646,0.0012962505911227051,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-16,0.5812464117368773,-0.01214553163547405,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-17,0.6160482398992144,0.05987448259395278,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-20,0.6347764860575182,0.030400616291619942,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-21,0.6340483931965057,-0.001147006666132988,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-22,0.622220013809355,-0.018655325861672623,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-23,0.626061974555825,0.0061746016862247455,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-24,0.642538778635575,0.02631816776835838,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-27,0.6307888677718398,-0.018286695300610445,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-28,0.6020356434390141,-0.04558296095869907,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-29,0.5966143669259762,-0.009004909546667106,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-04-30,0.5757243743852947,-0.035014229791877294,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-01,0.5871941487496745,0.019922335886206177,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-04,0.5916187430053471,0.007535147046499047,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-05,0.6306880257534188,0.06603793948380465,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-06,0.6263643896028149,-0.006855427682234461,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-07,0.6321777490403713,0.00928111421091904,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-08,0.6295007090139874,-0.004234631842780945,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-11,0.6331186690759267,0.005747348668766916,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-12,0.6462798859330494,0.020787914651659634,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-13,0.6279886184409864,-0.02830239326674311,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-14,0.6465038829781944,0.02948343965719169,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-15,0.6348548201307352,-0.018018550474587114,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-18,0.651902939383183,0.026853571418008704,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-19,0.6283806234331045,-0.036082543165605,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-20,0.6295791336754526,0.0019072998078777381,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-21,0.6468735906182235,0.027469869977752692,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-22,0.6251547332542337,-0.033575118352308864,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-26,0.6144241088669758,-0.017164749487538322,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-27,0.6034022875208994,-0.017938458447539052,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-28,0.6132591595240963,0.01633548994932421,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-05-29,0.6504467616619524,0.060639293454197274,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-01,0.6776653293656326,0.04184595774469568,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-02,0.7000817721855613,0.03307892826819536,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-03,0.656792599493916,-0.06183445193338255,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-04,0.6580627155733015,0.0019338160636466206,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-05,0.6229658842985861,-0.05333356600235162,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-08,0.6279302142667518,0.007968863292979744,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-09,0.659332570452008,0.050009309110767175,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-10,0.6724937439141714,0.01996135797317078,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-11,0.6828843564472903,0.015450868691568198,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-12,0.6566771779769206,-0.03837718381295574,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-15,0.6244667799534594,-0.049050582392240916,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-16,0.6569081461778573,0.05195050764240117,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-17,0.6496348356504793,-0.011072035823725068,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-18,0.642130571610975,-0.01155151113777686,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-19,0.6524055900690268,0.016001447232568022,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-22,0.6735328546987551,0.03238363519768894,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-23,0.6877331873965798,0.021083355620678645,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-24,0.6780353055153007,-0.014101227131397498,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-25,0.6750335822650747,-0.004427089896070657,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-26,0.6741100582157068,-0.0013681157110273512,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-29,0.6866940276343058,0.01866752953057449,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-06-30,0.6877331324497997,0.001513199145001698,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-01,0.713132034105034,0.03693133347343602,NEM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-02,0.7013790434797497,-0.016480805886155525,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-06,0.7187818840601895,0.02481231901954062,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-07,0.7452871512918123,0.036875257737301714,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-08,0.7485305905717976,0.004351932371789102,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-09,0.7599348059745022,0.015235470061407907,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-10,0.7660903108220828,0.008100043318435723,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-13,0.7697522377966622,0.004780019956981185,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-14,0.6915093006957657,-0.10164691086168076,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-15,0.7236644178825439,0.046499905575275946,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-16,0.7204035770923688,-0.00450601233057224,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-17,0.7265590819399494,0.008544522880390204,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-20,0.7511462450942649,0.033840555799903305,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-21,0.7539536887382118,0.0037375460002393446,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-22,0.7512508670179133,-0.003584864376513286,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-23,0.7450430512085084,-0.008263306016599747,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-24,0.7331853854439481,-0.01591541018378262,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-27,0.7466124332788632,0.018313305340619923,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-28,0.737911039596457,-0.011654498766103694,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-29,0.7495244988464583,0.01573829178155739,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-30,0.7382249053674024,-0.015075682644725252,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-07-31,0.7581561800568505,0.026998919359850992,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-03,0.7683397886117801,0.01343207220729381,DXCM
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-04,0.792085522139174,0.030905250358434833,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-05,0.7926785734539998,0.0007487213163852591,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-06,0.7611263461281809,-0.03980456692343026,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-07,0.7515892698086293,-0.012530214422436292,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-10,0.7540097704816422,0.003220509885178746,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-11,0.7275165907482622,-0.03513638784343176,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-12,0.7260521246160571,-0.002012965959579005,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-13,0.7400793636453771,0.019319878771428156,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-14,0.7383850560143397,-0.0022893593772048693,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-17,0.7440128630222183,0.007621778043906291,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-18,0.7540219539963589,0.01345284667993929,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-19,0.7612473981044766,0.009582538107574257,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-20,0.7382881349481323,-0.030160054685918758,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-21,0.7469659319125813,0.011753943418119084,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-24,0.7411565169032044,-0.007777349355816199,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-25,0.7219492728378519,-0.02591523332427359,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-26,0.7328298229085707,0.015071072830296295,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-27,0.7439281886392051,0.015144533401473037,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-28,0.7394863845597205,-0.005970743073480667,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-08-31,0.7289932162473897,-0.014189805967256941,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-01,0.7450899713823732,0.022080802367193675,REGN
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-02,0.7669508482675391,0.029339915613958878,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-03,0.7454524001103635,-0.028031063797293254,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-04,0.7284006851495506,-0.022874317606715655,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-08,0.6693813822548013,-0.08102587504105907,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-09,0.6922135515658886,0.03410935815719518,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-10,0.7106604956417625,0.026649209675459584,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-11,0.6938879132061875,-0.02360139973789943,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-14,0.6740927949550537,-0.028527832628858163,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-15,0.6887706552600895,0.02177424297498165,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-16,0.6780612755010995,-0.0155485424316546,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-17,0.6401344287152062,-0.055934246883314054,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-18,0.6403881237808599,0.0003963152960899663,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-21,0.6336472169593909,-0.010526283313423423,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-22,0.6769558408853716,0.0683481640364505,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-23,0.6827544895529285,0.008565770937101203,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-24,0.6529639418956348,-0.043632884313658304,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-25,0.6610457650395739,0.012377135436417275,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-28,0.6922135414837128,0.04714919615629487,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-29,0.6981571711272783,0.008586410532833044,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-09-30,0.7033034507473741,0.007371233631800145,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-01,0.722149023523804,0.02679579171181845,PYPL
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-02,0.6798058341051162,-0.05863497427728914,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-05,0.7675724945859252,0.1291054828859235,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-06,0.7721917918405874,0.006018059906060191,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-07,0.7452458955101576,-0.0348953415655997,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-08,0.749095076230024,0.0051649807708520346,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-09,0.7906689453468837,0.05549878838623368,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-12,0.7360069172371052,-0.06913390039088618,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-13,0.7113710515447471,-0.033472329016741575,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-14,0.7144503055424247,0.004328618645629501,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-15,0.7005926879613373,-0.01939619519172353,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-16,0.7421664814336953,0.0593408897733918,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-19,0.7275385438523921,-0.019709779338249467,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-20,0.709831147726439,-0.02433877390494077,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-21,0.7263486663709139,0.023269644756192864,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-22,0.7024199181675431,-0.03294388674646709,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-23,0.7363832055872336,0.048351828502091854,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-26,0.7001043123085133,-0.04926632357101279,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-27,0.6607379657595734,-0.056229258778786706,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-28,0.6144244933759091,-0.07009355415262553,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-29,0.5920396164182677,-0.03643226661529941,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-10-30,0.633721577564594,0.07040400674281666,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-02,0.6491594803833806,0.024360702499849785,APA
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-03,0.6720172550466295,0.03521133920704589,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-04,0.6837797022110758,0.017503192181620664,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-05,0.6746118570699353,-0.013407600593429714,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-06,0.6882524449609301,0.020219905339702082,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-09,0.6776759969580833,-0.015367105602432152,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-10,0.6533107777318613,-0.035954083272229376,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-11,0.6700897858591894,0.025683041975185006,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-12,0.6652959674297599,-0.007153994181963053,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-13,0.6622314475050403,-0.004606250563277681,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-16,0.6758968605840208,0.02063540342347836,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-17,0.6965303881503891,0.0305276274675097,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-18,0.7059950340278122,0.013588274163538028,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-19,0.7012255559397202,-0.006755682204846791,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-20,0.6943065577362252,-0.009867008047393266,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-23,0.6924285859834558,-0.002704816383835462,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-24,0.7156075778438079,0.033474920489354076,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-25,0.7210933258382863,0.0076658606816426555,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-27,0.7185978834086517,-0.003460637257644339,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-11-30,0.7116537404646167,-0.009663461449532229,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-01,0.7254178401649843,0.019341006612824785,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-02,0.709750870684856,-0.021597165954128084,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-03,0.7208708778275849,0.015667479395973016,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-04,0.7273945831550486,0.009049755688735228,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-07,0.7336711758870277,0.008628869223571423,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-08,0.7363895015624897,0.0037051008200990054,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-09,0.749980629487016,0.018456439011811376,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-10,0.7197343978277713,-0.04032935047926911,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-11,0.7176805813380922,-0.002853575563260158,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-14,0.7330852827460916,0.021464564889407844,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-15,0.7083434715574788,-0.03375024948793348,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-16,0.7117367342237949,0.0047904199058335095,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-17,0.7167643963791274,0.007063935179368652,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-18,0.7021272588348079,-0.02042112808373553,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-21,0.672803886161882,-0.04176361521925309,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-22,0.6748844358315692,0.003092356795909801,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-23,0.6777078109990591,0.004183494265964205,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-24,0.6720609379455151,-0.008332312188079172,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-28,0.6682965440671748,-0.005601268673415372,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-29,0.6537091639142465,-0.021827705503534633,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-30,0.649374948183331,-0.006630189647278795,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2020-12-31,0.6429356036199763,-0.00991621956062394,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-04,0.6449170778655673,0.0030819171227018938,FDX
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-05,0.6486819012546756,0.005837685988357544,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-06,0.6799031815439505,0.04813033973799308,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-07,0.6970600664554552,0.025234305967717585,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-08,0.7673102347238053,0.10078065241288559,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-11,0.761394025064496,-0.007710322880599696,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-12,0.7449004466389307,-0.021662342864022577,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-13,0.7644058837757827,0.026185293920633956,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-14,0.7560067371870463,-0.01098780996719817,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-15,0.7637246456514669,0.010208782653363002,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-19,0.7509958906150098,-0.016666680994168126,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-20,0.769766335745914,0.024994071692632902,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-21,0.766413816938972,-0.004355242170591023,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-22,0.7478674967710248,-0.024198833264802655,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-25,0.766413816938972,0.02479893864624727,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-26,0.7990245324846894,0.04254974900630493,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-27,0.7801734154978398,-0.023592663579714013,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-28,0.7350401792737434,-0.05785026165662954,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-01-29,0.7440040288540974,0.012195047064244458,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-01,0.7299217428714483,-0.018927701244223716,TSLA
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-02,0.7310551081843175,0.001552721677272828,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-03,0.7729913930031264,0.05736405415860335,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-04,0.8205951188609094,0.06158377219808253,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-05,0.8328360487963682,0.01491713715340004,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-08,0.8523306140680742,0.023407446519492003,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-09,0.8747723367483768,0.026329832942631137,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-10,0.8777195938798676,0.0033691704774823084,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-11,0.8845197379177009,0.007747513084188862,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-12,0.8781729761891678,-0.007175376033410341,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-16,0.8734124147367421,-0.005420983771425192,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-17,0.8817995975237145,0.009602774869533315,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-18,0.8691056393012798,-0.014395513740403265,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-19,0.8727324478152834,0.004173035302036832,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-22,0.9051481474628487,0.03714276893074353,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-23,0.9171625106676008,0.013273366617861049,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-24,0.9237361503126313,0.007167366272140319,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-25,0.9398307930593258,0.01742341981662987,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-02-26,0.9634059398863796,0.02508445882083965,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-01,0.9779135806819128,0.015058699759775473,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-02,0.940737618293314,-0.038015590664642884,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-03,0.9584187646302154,0.018794981717621173,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-04,0.9294033433793557,-0.030274262484890513,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-05,0.940737736022424,0.012195343091682798,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-08,0.9593254972046593,0.01975870688554182,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-09,0.9951417287252663,0.03733480619974183,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-10,0.9883408983888434,-0.0068340319173776365,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-11,0.9767801221396528,-0.011697154562799739,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-12,0.9926485473125034,0.01624564711461418,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-15,1.0069290221310465,0.014386234541123422,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-16,1.044558746512174,0.037370781409685305,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-17,1.0277841036286832,-0.016059070817703525,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-18,1.0234772251505753,-0.004190450565349502,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-19,1.0123693364643693,-0.010853088288868995,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-22,1.0187165936317628,0.006269705075778731,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-23,0.9747400424452844,-0.043168582372552056,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-24,0.9400576198125805,-0.03558120229235451,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-25,0.8969874532028522,-0.04581651773464179,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-26,0.9629523810821267,0.07354052461239569,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-29,0.9407375225785555,-0.023069529646530418,TPR
S&P 500 Top1 PIT membership,S&P 500,1,2021-03-30,0.8954007400833434,-0.048192807671734283,TPR
