variant,unit_exposure,max_exposure,anchor_mode,add1_drop,add2_drop,sell_mode,sell_param,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard,equity_dd_guard_exposure,equity_dd_guard_pct,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,trade_events,rotation_resets
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.33, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,100,0.33,0.35,0.25,35.0,2010-06-25 to 2019-12-31,492710.46,-48.97,1.92,2020-01-02 to 2026-05-20,1053.42,-52.32,0.998,5949958.81,-52.32,1.564,0.696,20.3,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.33, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,100,0.33,0.45,0.25,45.0,2010-06-25 to 2019-12-31,500563.31,-53.56,1.918,2020-01-02 to 2026-05-20,2511338.85,-45.01,2.293,13162007204.9,-53.56,2.061,0.889,30.12,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=125, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,125,0.25,,none,none,2010-06-25 to 2019-12-31,1381924.42,-50.83,2.025,2020-01-02 to 2026-05-20,689265.61,-51.55,2.024,9972845184.23,-51.55,1.985,0.918,32.92,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=125, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,125,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,782.84,-48.97,0.793,2020-01-02 to 2026-05-20,1079.18,-52.74,1.006,10797.18,-52.74,0.89,0.483,9.25,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=125, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,125,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,478024.27,-53.56,1.88,2020-01-02 to 2026-05-20,9395.88,-56.35,1.384,47525758.68,-56.35,1.65,0.793,26.25,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=150, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,150,0.25,,none,none,2010-06-25 to 2019-12-31,968593.39,-50.83,1.892,2020-01-02 to 2026-05-20,265227.5,-60.6,1.812,2690433913.56,-60.6,1.818,0.946,34.6,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=150, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,150,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,516.71,-46.48,0.729,2020-01-02 to 2026-05-20,1043.06,-52.74,0.996,7279.14,-52.74,0.851,0.452,7.42,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=150, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,150,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,372.31,-54.84,0.631,2020-01-02 to 2026-05-20,887.48,-58.92,0.899,4782.13,-58.92,0.754,0.498,9.85,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,200,0.25,,none,none,2010-06-25 to 2019-12-31,158639.94,-52.9,1.554,2020-01-02 to 2026-05-20,194901.61,-60.6,1.75,324024636.78,-60.6,1.623,0.963,35.62,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,200,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,516.71,-46.48,0.729,2020-01-02 to 2026-05-20,210.75,-60.39,0.616,1906.06,-60.39,0.672,0.429,6.58,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,20,200,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,372.31,-54.84,0.631,2020-01-02 to 2026-05-20,90.72,-59.44,0.473,842.95,-59.44,0.542,0.479,9.0,1050,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,75,0.2,,none,none,2010-06-25 to 2019-12-31,7768750.05,-27.69,2.554,2020-01-02 to 2026-05-20,5798936.73,-34.89,2.615,471591911959.73,-34.89,2.536,0.839,28.32,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,75,0.2,0.35,0.25,35.0,2010-06-25 to 2019-12-31,7768750.05,-27.69,2.554,2020-01-02 to 2026-05-20,5798936.73,-34.89,2.615,471591911959.73,-34.89,2.536,0.839,28.32,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=75, trend_exp=0.2, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,75,0.2,0.45,0.25,45.0,2010-06-25 to 2019-12-31,7768750.05,-27.69,2.554,2020-01-02 to 2026-05-20,5798936.73,-34.89,2.615,471591911959.73,-34.89,2.536,0.839,28.32,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,75,0.25,,none,none,2010-06-25 to 2019-12-31,6326812.27,-27.69,2.498,2020-01-02 to 2026-05-20,4928515.95,-36.42,2.567,326415325292.7,-36.42,2.485,0.852,28.32,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=75, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,75,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,6326812.27,-27.69,2.498,2020-01-02 to 2026-05-20,4928515.95,-36.42,2.567,326415325292.7,-36.42,2.485,0.852,28.32,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=75, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,75,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,6326812.27,-27.69,2.498,2020-01-02 to 2026-05-20,4928515.95,-36.42,2.567,326415325292.7,-36.42,2.485,0.852,28.32,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.1, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.1,,none,none,2010-06-25 to 2019-12-31,2195032.32,-50.4,2.177,2020-01-02 to 2026-05-20,4738940.06,-42.68,2.456,108894221168.49,-50.4,2.273,0.853,30.93,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.1, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.1,0.35,0.25,35.0,2010-06-25 to 2019-12-31,1011977.9,-47.34,2.095,2020-01-02 to 2026-05-20,838082.13,-42.68,2.192,8879859253.38,-47.34,2.106,0.787,27.52,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.1, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.1,0.45,0.25,45.0,2010-06-25 to 2019-12-31,922789.43,-52.08,2.071,2020-01-02 to 2026-05-20,4738940.06,-42.68,2.456,45781898599.83,-52.08,2.216,0.836,30.12,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.2,,none,none,2010-06-25 to 2019-12-31,1656145.16,-51.43,2.112,2020-01-02 to 2026-05-20,3659133.48,-43.7,2.393,63440776735.99,-51.43,2.21,0.877,30.93,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.2,0.35,0.25,35.0,2010-06-25 to 2019-12-31,719404.38,-48.43,2.017,2020-01-02 to 2026-05-20,590181.09,-44.47,2.115,4445760407.64,-48.43,2.03,0.812,27.57,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.2, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.2,0.45,0.25,45.0,2010-06-25 to 2019-12-31,722985.62,-53.07,2.012,2020-01-02 to 2026-05-20,3659133.48,-43.7,2.393,27697055163.85,-53.07,2.156,0.859,30.12,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.25,,none,none,2010-06-25 to 2019-12-31,1431511.14,-51.94,2.077,2020-01-02 to 2026-05-20,3185713.38,-44.2,2.357,47741839595.56,-51.94,2.175,0.889,30.93,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,620204.72,-48.97,1.98,2020-01-02 to 2026-05-20,524575.41,-46.11,2.082,3406822670.93,-48.97,1.996,0.823,27.57,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,630089.17,-53.56,1.977,2020-01-02 to 2026-05-20,3185713.38,-44.2,2.357,21015755868.55,-53.56,2.121,0.871,30.12,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.33, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.33,,none,none,2010-06-25 to 2019-12-31,1126004.9,-52.75,2.017,2020-01-02 to 2026-05-20,2519605.33,-45.01,2.294,29701771327.07,-52.75,2.115,0.908,30.93,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.33, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.33,0.35,0.25,35.0,2010-06-25 to 2019-12-31,500421.63,-48.97,1.923,2020-01-02 to 2026-05-20,1053.42,-52.32,0.998,6043061.3,-52.32,1.565,0.696,20.3,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=100, trend_exp=0.33, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,100,0.33,0.45,0.25,45.0,2010-06-25 to 2019-12-31,508397.36,-53.56,1.921,2020-01-02 to 2026-05-20,2511338.85,-45.01,2.293,13367957385.03,-53.56,2.062,0.889,30.12,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=125, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,125,0.25,,none,none,2010-06-25 to 2019-12-31,1403549.4,-50.83,2.027,2020-01-02 to 2026-05-20,689265.61,-51.55,2.024,10128893516.0,-51.55,1.987,0.918,32.92,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=125, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,125,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,782.84,-48.97,0.793,2020-01-02 to 2026-05-20,1079.18,-52.74,1.006,10797.18,-52.74,0.89,0.483,9.25,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=125, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,125,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,485505.63,-53.56,1.883,2020-01-02 to 2026-05-20,9395.88,-56.35,1.384,48269411.14,-56.35,1.652,0.793,26.25,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=150, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,150,0.25,,none,none,2010-06-25 to 2019-12-31,983750.85,-50.83,1.895,2020-01-02 to 2026-05-20,268326.41,-60.6,1.814,2764446810.4,-60.6,1.82,0.947,34.6,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=150, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,150,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,516.71,-46.48,0.729,2020-01-02 to 2026-05-20,1043.06,-52.74,0.996,7279.14,-52.74,0.851,0.452,7.42,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=150, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,150,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,372.31,-54.84,0.631,2020-01-02 to 2026-05-20,887.48,-58.92,0.899,4782.13,-58.92,0.754,0.498,9.85,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=200, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,200,0.25,,none,none,2010-06-25 to 2019-12-31,161123.8,-52.9,1.556,2020-01-02 to 2026-05-20,197179.15,-60.6,1.752,332938443.74,-60.6,1.625,0.963,35.62,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=200, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,200,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,516.71,-46.48,0.729,2020-01-02 to 2026-05-20,210.75,-60.39,0.616,1906.06,-60.39,0.672,0.429,6.58,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=30, trend_sma=200, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.15,rebound_from_low,0.05,30,200,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,372.31,-54.84,0.631,2020-01-02 to 2026-05-20,90.72,-59.44,0.473,842.95,-59.44,0.542,0.479,9.0,1042,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,75,0.2,,none,none,2010-06-25 to 2019-12-31,11312482.49,-27.57,2.554,2020-01-02 to 2026-05-20,7088069.54,-40.58,2.563,839362583278.72,-40.58,2.506,0.899,37.33,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,75,0.2,0.35,0.25,35.0,2010-06-25 to 2019-12-31,11312482.49,-27.57,2.554,2020-01-02 to 2026-05-20,4116232.86,-40.58,2.487,487445420641.89,-40.58,2.474,0.896,37.15,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,75,0.2,0.45,0.25,45.0,2010-06-25 to 2019-12-31,11312482.49,-27.57,2.554,2020-01-02 to 2026-05-20,7088069.54,-40.58,2.563,839362583278.72,-40.58,2.506,0.899,37.33,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,75,0.25,,none,none,2010-06-25 to 2019-12-31,9212810.09,-28.09,2.501,2020-01-02 to 2026-05-20,6024153.18,-41.24,2.519,580970122096.08,-41.24,2.459,0.912,37.33,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,75,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,9212810.09,-28.09,2.501,2020-01-02 to 2026-05-20,3003994.15,-41.24,2.418,289710424280.31,-41.24,2.415,0.909,37.1,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,75,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,9212810.09,-28.09,2.501,2020-01-02 to 2026-05-20,6024153.18,-41.24,2.519,580970122096.08,-41.24,2.459,0.912,37.33,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.1, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.1,,none,none,2010-06-25 to 2019-12-31,3243022.91,-45.37,2.203,2020-01-02 to 2026-05-20,6773381.15,-44.72,2.455,229947707582.53,-45.37,2.283,0.911,39.7,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.1, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.1,0.35,0.25,35.0,2010-06-25 to 2019-12-31,1401018.47,-42.68,2.113,2020-01-02 to 2026-05-20,201754.17,-44.72,1.999,2960508513.43,-44.72,2.041,0.813,33.62,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.1, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.1,0.45,0.25,45.0,2010-06-25 to 2019-12-31,3245421.64,-45.33,2.203,2020-01-02 to 2026-05-20,6773381.15,-44.72,2.455,230117784989.37,-45.33,2.284,0.911,39.7,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.2,,none,none,2010-06-25 to 2019-12-31,2446862.57,-46.5,2.14,2020-01-02 to 2026-05-20,5230020.17,-45.7,2.395,133965430178.12,-46.5,2.223,0.935,39.7,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.2,0.35,0.25,35.0,2010-06-25 to 2019-12-31,1357672.89,-43.87,2.094,2020-01-02 to 2026-05-20,30033.83,-56.77,1.668,428287238.85,-56.77,1.898,0.758,28.62,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.2,0.45,0.25,45.0,2010-06-25 to 2019-12-31,2448672.43,-46.46,2.141,2020-01-02 to 2026-05-20,5230020.17,-45.7,2.395,134064515718.99,-46.46,2.223,0.935,39.7,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.25,,none,none,2010-06-25 to 2019-12-31,2114984.74,-47.06,2.106,2020-01-02 to 2026-05-20,4553363.7,-46.82,2.361,100814592911.99,-47.06,2.19,0.947,39.7,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,961146.75,-44.45,2.023,2020-01-02 to 2026-05-20,156829.12,-48.46,1.932,1579036397.04,-48.46,1.964,0.838,33.15,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,2058678.96,-47.02,2.102,2020-01-02 to 2026-05-20,4553363.7,-46.82,2.361,98130802045.54,-47.02,2.187,0.947,39.7,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.33, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.33,,none,none,2010-06-25 to 2019-12-31,1663625.03,-47.96,2.048,2020-01-02 to 2026-05-20,3601299.52,-50.67,2.302,62720079755.53,-50.67,2.132,0.966,39.7,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.33, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.33,0.35,0.25,35.0,2010-06-25 to 2019-12-31,775526.52,-44.45,1.968,2020-01-02 to 2026-05-20,105699.97,-48.99,1.847,858997513.84,-48.99,1.897,0.849,33.07,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.33, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,100,0.33,0.45,0.25,45.0,2010-06-25 to 2019-12-31,1613500.66,-47.55,2.043,2020-01-02 to 2026-05-20,2768147.65,-50.18,2.26,46757873555.12,-50.18,2.11,0.963,39.65,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=125, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,125,0.25,,none,none,2010-06-25 to 2019-12-31,2051979.42,-45.85,2.058,2020-01-02 to 2026-05-20,902851.26,-51.73,2.029,19396002016.43,-51.73,2.002,0.974,41.6,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=125, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,125,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,286402.6,-44.45,1.795,2020-01-02 to 2026-05-20,3139.06,-59.16,1.177,9713982.55,-59.16,1.526,0.746,27.57,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=125, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,125,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,1762292.21,-47.02,2.034,2020-01-02 to 2026-05-20,2352.85,-60.83,1.109,45250872.01,-60.83,1.649,0.793,30.15,653,123
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=150, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,0.05,0.2,extra_profit,0.12,10,150,0.25,,none,none,2010-06-25 to 2019-12-31,1719604.65,-47.94,1.961,2020-01-02 to 2026-05-20,378350.2,-62.01,1.839,6812654298.58,-62.01,1.862,1.003,43.3,653,123
