date,New cash balanced,Cash + deep DCA,DCA advantage growth
2024-03-04,652.777322586939,327.57163541227675,0.5018122169350479
2024-03-05,614.3477987712191,308.2872563513185,0.5018122584111733
2024-03-06,658.6794952645884,330.5334177683815,0.501812216935048
2024-03-07,725.5704640204931,364.1001230927152,0.5018122169350481
2024-03-08,642.0222433472234,322.1746562172157,0.5018122963116323
2024-03-11,613.4296909200837,307.8265386151548,0.5018122584732498
2024-03-12,650.2853155624284,326.3210903619231,0.5018121777510687
2024-03-13,604.379719895684,303.28510163067017,0.5018121747748537
2024-03-14,570.9343116839711,286.50176170888653,0.50181212767516
2024-03-15,560.5726564601064,281.302207491415,0.501812216935048
2024-03-18,557.9495419486409,279.98589658314205,0.501812216935048
2024-03-19,543.7070644889164,272.8388473944303,0.501812216935048
2024-03-20,569.6980320616275,285.88140697161305,0.5018121722082544
2024-03-21,607.8965690616395,305.0499249880308,0.501812216935048
