date,equity,units,exposure,allocation
2021-01-08,68187.6383300067,1.0,0.67,SOXL
2021-01-11,69851.48806371193,1.0,0.67,SOXL
2021-01-12,70770.9273202616,1.0,0.67,SOXL
2021-01-13,70897.1435775747,1.0,0.67,SOXL
2021-01-14,73987.94002106608,1.0,0.67,SOXL
2021-01-15,70842.43962084854,1.0,0.67,SOXL
2021-01-19,75664.51626335755,1.0,0.67,SOXL
2021-01-20,75241.90477245698,1.0,0.67,SOXL
2021-01-21,77486.01124483549,1.0,0.67,SOXL
2021-01-22,74636.73443231848,1.0,0.67,SOXL
2021-01-25,74851.68234446873,1.0,0.67,SOXL
2021-01-26,72513.42061504052,2.0,0.67,SOXL
2021-01-27,57806.29081388999,3.0,1.34,SOXL
2021-01-28,64747.790455243754,2.0,2.0,SOXL
2021-01-29,60467.398743643374,3.0,1.34,SOXL
2021-02-01,74759.62139162676,2.0,2.0,SOXL
2021-02-02,79319.49446357555,2.0,1.34,SOXL
2021-02-03,72744.9884162831,2.0,1.34,SOXL
2021-02-04,75154.0574734206,2.0,1.34,SOXL
2021-02-05,72966.68525716157,2.0,1.34,SOXL
2021-02-08,82047.70172967568,1.0,1.34,SOXL
2021-02-09,81347.30588410748,2.0,0.67,SOXL
2021-02-10,82378.0492142264,2.0,1.34,SOXL
2021-02-11,93881.30902612381,1.0,1.34,SOXL
2021-02-12,96170.516616223,1.0,0.67,SOXL
2021-02-16,97310.76880010785,1.0,0.67,SOXL
2021-02-17,93711.81394597696,1.0,0.67,SOXL
2021-02-18,91821.06142804379,2.0,0.67,SOXL
2021-02-19,100795.23263595105,1.0,1.34,SOXL
2021-02-22,93434.2320900866,2.0,0.67,SOXL
2021-02-23,90893.79103500607,2.0,1.34,SOXL
2021-02-24,102369.18229105863,1.0,1.34,SOXL
2021-02-25,90568.29098057718,2.0,0.67,SOXL
2021-02-26,98918.46977909903,2.0,1.34,SOXL
2021-03-01,112092.29226634176,2.0,1.34,SOXL
2021-03-02,97946.53505865025,2.0,1.34,SOXL
2021-03-03,85894.14996767868,3.0,1.34,SOXL
2021-03-04,83426.01112875622,3.0,0.2,SOXL
2021-03-05,84967.63422931382,2.0,0.2,SOXL
2021-03-08,82253.8628892655,3.0,0.2,SOXL
2021-03-09,85200.89466954331,2.0,0.2,SOXL
2021-03-10,84292.4338554059,3.0,0.2,SOXL
2021-03-11,86350.35380170826,2.0,0.2,SOXL
2021-03-12,85824.28871954206,3.0,0.2,SOXL
2021-03-15,96866.9020902571,2.0,2.0,SOXL
2021-03-16,102012.23770208773,3.0,1.34,SOXL
2021-03-17,109956.98679514042,2.0,2.0,SOXL
2021-03-18,107261.00580748523,3.0,0.2,SOXL
2021-03-19,107922.8322277575,3.0,0.2,SOXL
2021-03-22,121898.46467598768,2.0,2.0,SOXL
2021-03-23,119951.20405364942,3.0,0.2,SOXL
2021-03-24,118936.04376545215,3.0,0.2,SOXL
2021-03-25,119096.62035176432,3.0,0.2,SOXL
2021-03-26,154524.23757438097,2.0,2.0,SOXL
2021-03-29,144086.04218954238,3.0,1.34,SOXL
2021-03-30,143868.64032924164,3.0,0.2,SOXL
2021-03-31,165659.5263594037,2.0,2.0,SOXL
2021-04-01,190059.72053977603,2.0,1.34,SOXL
2021-04-05,197708.11822396214,1.0,0.67,TQQQ
2021-04-06,197395.38191771402,1.0,0.67,TQQQ
2021-04-07,198373.4057279137,1.0,0.67,TQQQ
2021-04-08,202523.1876597158,1.0,0.67,TQQQ
2021-04-09,204983.01723861307,1.0,0.67,TQQQ
2021-04-12,204445.3091868726,1.0,0.67,TQQQ
2021-04-13,209137.3056363088,1.0,0.67,TQQQ
2021-04-14,204217.60786886804,1.0,0.67,TQQQ
2021-04-15,210261.41018180072,1.0,0.67,TQQQ
2021-04-16,210856.09095333994,1.0,0.67,TQQQ
2021-04-19,207002.38640910495,1.0,0.67,TQQQ
2021-04-20,203967.38994715092,1.0,0.67,TQQQ
2021-04-21,207423.0153226763,1.0,0.67,TQQQ
2021-04-22,202364.57085398142,1.0,0.67,TQQQ
2021-04-23,207473.16874921773,1.0,0.67,TQQQ
2021-04-26,210226.30986917613,1.0,0.67,TQQQ
2021-04-27,208377.30518259318,1.0,0.67,TQQQ
2021-04-28,206939.9695523239,1.0,0.67,TQQQ
2021-04-29,208331.2018138975,1.0,0.67,TQQQ
2021-04-30,205710.56085957913,1.0,0.67,TQQQ
2021-05-03,203457.39893174262,1.0,0.67,TQQQ
2021-05-04,196274.70840008042,2.0,0.67,TQQQ
2021-05-05,193207.35183050326,2.0,1.34,TQQQ
2021-05-06,198873.5820893006,2.0,1.34,TQQQ
2021-05-07,205396.42888644396,2.0,1.34,TQQQ
2021-05-10,202309.55304732997,2.0,0.2,TQQQ
2021-05-11,202107.23517855836,2.0,0.2,TQQQ
2021-05-12,199030.77410746785,3.0,0.2,TQQQ
2021-05-13,199869.74206258342,3.0,0.2,TQQQ
2021-05-14,202469.31923046248,2.0,0.2,TQQQ
2021-05-17,201785.76456515712,2.0,0.2,TQQQ
2021-05-18,200938.84689432234,2.0,0.2,TQQQ
2021-05-19,201086.77259627305,2.0,0.2,TQQQ
