is_rank,profile_pair,date,action,symbol,fraction,price,remaining_before,r_multiple,reason
3,risk_first_trend_runner__time_and_volatility_failure,2014-02-18,scale_out,TQQQ,0.333333,1.315182,0.666667,2.089,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2014-03-03,scanner_exit,TQQQ,0.333333,1.301883,0.333333,1.9668,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2014-03-03,entry,SOXL,1.0,1.193429,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2014-03-20,scale_out,SOXL,0.333333,1.371936,1.0,1.4957,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2014-04-10,time_exit,SOXL,0.666667,1.23544,0.666667,0.352,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2014-04-10,entry,SOXL,1.0,1.23544,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2014-05-14,time_exit,SOXL,1.0,1.280484,1.0,0.303,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2014-05-14,entry,SOXL,1.0,1.280484,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2014-05-27,scale_out,SOXL,0.333333,1.420468,1.0,1.0932,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2014-06-05,scale_out,SOXL,0.333333,1.545892,0.666667,2.0727,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2014-07-24,stop_exit,SOXL,0.333333,1.679712,0.333333,3.1178,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2014-07-24,entry,SOXL,1.0,1.653723,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2014-07-31,stop_exit,SOXL,1.0,1.488351,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2014-07-31,entry,SOXL,1.0,1.479918,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2014-08-01,scanner_exit,SOXL,1.0,1.502062,1.0,0.1432,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-08-01,entry,TQQQ,1.0,1.512135,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-08-18,scale_out,TQQQ,0.333333,1.682268,1.0,1.1251,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2014-10-10,stop_exit,TQQQ,0.666667,1.512135,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2014-10-10,entry,TQQQ,1.0,1.489106,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-10-15,stop_exit,TQQQ,1.0,1.330204,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2014-10-20,entry,TQQQ,1.0,1.484937,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-10-24,scale_out,TQQQ,0.333333,1.686238,1.0,1.1025,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2014-11-10,scale_out,TQQQ,0.333333,1.859348,0.666667,2.0506,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2014-12-09,stop_exit,TQQQ,0.333333,1.957333,0.333333,2.5873,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2014-12-09,entry,TQQQ,1.0,2.025312,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-12-15,stop_exit,TQQQ,1.0,1.822781,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2014-12-15,entry,TQQQ,1.0,1.835923,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-12-26,scale_out,TQQQ,0.333333,2.039156,1.0,1.107,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2015-01-05,stop_exit,TQQQ,0.666667,1.835923,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2015-01-05,entry,TQQQ,1.0,1.832659,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2015-02-02,scanner_exit,TQQQ,1.0,1.84775,1.0,0.0823,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2015-02-02,entry,SOXL,1.0,1.756765,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2015-02-10,scale_out,SOXL,0.333333,2.019605,1.0,1.0576,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2015-02-24,scale_out,SOXL,0.333333,2.287753,0.666667,2.1366,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2015-03-10,stop_exit,SOXL,0.333333,2.212004,0.333333,1.8318,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2015-03-10,entry,SOXL,1.0,2.144882,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2015-03-20,scale_out,SOXL,0.333333,2.420916,1.0,1.2869,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2015-03-25,stop_exit,SOXL,0.666667,2.144882,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2015-03-25,entry,SOXL,1.0,1.978806,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2015-04-01,scanner_exit,SOXL,1.0,2.024459,1.0,0.2078,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2015-04-01,entry,TQQQ,1.0,2.010566,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2015-04-22,scale_out,TQQQ,0.333333,2.216091,1.0,1.0222,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2015-05-06,time_exit,TQQQ,0.666667,2.093372,0.666667,0.4119,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2015-05-06,entry,TQQQ,1.0,2.093372,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2015-05-21,scale_out,TQQQ,0.333333,2.322725,1.0,1.0956,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2015-06-08,time_exit,TQQQ,0.666667,2.170419,0.666667,0.3681,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2015-06-08,entry,TQQQ,1.0,2.170419,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2015-07-08,time_exit,TQQQ,1.0,2.048295,1.0,-0.5627,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2015-07-10,entry,TQQQ,1.0,2.137257,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2015-07-16,scale_out,TQQQ,0.333333,2.392425,1.0,1.1939,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2015-08-20,stop_exit,TQQQ,0.666667,2.137257,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2015-10-19,entry,TQQQ,1.0,2.108463,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2015-10-23,scale_out,TQQQ,0.333333,2.340795,1.0,1.1019,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2015-12-11,time_exit,TQQQ,0.666667,2.195837,0.666667,0.4144,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2015-12-11,entry,TQQQ,1.0,2.195837,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2015-12-29,scale_out,TQQQ,0.333333,2.417446,1.0,1.0092,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2016-01-04,stop_exit,TQQQ,0.666667,2.195837,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2016-01-04,entry,TQQQ,1.0,2.12971,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2016-01-06,scanner_exit,TQQQ,1.0,2.054054,1.0,-0.3552,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2016-03-04,entry,SOXL,1.0,1.462075,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-03-08,scanner_exit,SOXL,1.0,1.377747,1.0,-0.5768,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2016-03-11,entry,SOXL,1.0,1.515461,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-03-30,scale_out,SOXL,0.333333,1.667129,1.0,1.0008,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2016-04-12,time_exit,SOXL,0.666667,1.583409,0.666667,0.4484,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2016-04-12,entry,SOXL,1.0,1.583409,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-04-29,stop_exit,SOXL,1.0,1.425068,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2016-05-20,entry,SOXL,1.0,1.531842,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-05-25,scale_out,SOXL,0.333333,1.708382,1.0,1.1525,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2016-06-07,scale_out,SOXL,0.333333,1.871577,0.666667,2.2178,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2016-06-16,stop_exit,SOXL,0.333333,1.686282,0.333333,1.0082,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2016-06-16,entry,SOXL,1.0,1.749637,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-06-27,stop_exit,SOXL,1.0,1.574673,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2016-06-28,entry,SOXL,1.0,1.512428,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-07-08,scale_out,SOXL,0.333333,1.753277,1.0,1.073,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2016-07-18,scale_out,SOXL,0.333333,2.013538,0.666667,2.2324,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2016-09-09,stop_exit,SOXL,0.333333,2.447653,0.333333,4.1664,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2016-09-09,entry,SOXL,1.0,2.288966,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-09-15,scale_out,SOXL,0.333333,2.590481,1.0,1.3173,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2016-09-29,scale_out,SOXL,0.333333,2.788862,0.666667,2.1839,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2016-10-13,stop_exit,SOXL,0.333333,2.569681,0.333333,1.2264,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2016-10-13,entry,SOXL,1.0,2.583807,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-11-11,scale_out,SOXL,0.333333,2.896849,1.0,1.0391,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2016-11-17,scale_out,SOXL,0.333333,3.218991,0.666667,2.1085,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2016-12-01,stop_exit,SOXL,0.333333,3.061517,0.333333,1.5857,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2016-12-01,entry,SOXL,1.0,2.879863,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2016-12-06,scale_out,SOXL,0.333333,3.229305,1.0,1.116,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2016-12-08,scale_out,SOXL,0.333333,3.521719,0.666667,2.0498,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2017-01-03,stop_exit,SOXL,0.333333,3.548176,0.333333,2.1343,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2017-01-03,entry,SOXL,1.0,3.635157,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2017-01-24,scale_out,SOXL,0.333333,4.047044,1.0,1.1331,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2017-02-06,scale_out,SOXL,0.333333,4.376935,0.666667,2.0406,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2017-02-24,stop_exit,SOXL,0.333333,4.270513,0.333333,1.7478,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2017-02-24,entry,SOXL,1.0,4.453209,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2017-03-20,scale_out,SOXL,0.333333,5.006841,1.0,1.2432,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2017-04-03,scanner_exit,SOXL,0.666667,4.891793,0.666667,0.9849,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2017-04-03,entry,TQQQ,1.0,3.495704,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2017-05-01,scale_out,TQQQ,0.333333,3.881337,1.0,1.1032,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2017-05-25,scale_out,TQQQ,0.333333,4.197468,0.666667,2.0075,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2017-06-09,stop_exit,TQQQ,0.333333,4.164303,0.333333,1.9126,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2017-06-09,entry,TQQQ,1.0,4.101357,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2017-07-11,time_exit,TQQQ,1.0,4.005246,1.0,-0.2343,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2017-07-11,entry,TQQQ,1.0,4.005246,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2017-07-19,scale_out,TQQQ,0.333333,4.440523,1.0,1.0868,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2017-08-01,scanner_exit,TQQQ,0.666667,4.394452,0.666667,0.9717,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2017-08-01,entry,SOXL,1.0,6.021303,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2017-08-11,stop_exit,SOXL,1.0,5.419173,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2017-08-11,entry,SOXL,1.0,5.597975,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2017-08-31,scale_out,SOXL,0.333333,6.359459,1.0,1.3099,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2017-09-01,scanner_exit,SOXL,0.666667,6.442726,0.666667,1.4531,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2017-09-01,entry,TQQQ,1.0,4.582701,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2017-10-03,time_exit,TQQQ,1.0,4.57873,1.0,-0.0087,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2017-10-03,entry,TQQQ,1.0,4.57873,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2017-10-27,scale_out,TQQQ,0.333333,5.070797,1.0,1.0747,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2017-11-01,scanner_exit,TQQQ,0.666667,5.154198,0.666667,1.2568,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2017-11-01,entry,SOXL,1.0,9.317033,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2017-11-06,scale_out,SOXL,0.333333,10.367092,1.0,1.127,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2017-11-29,stop_exit,SOXL,0.666667,9.317033,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2017-11-29,entry,SOXL,1.0,9.092657,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2017-12-05,stop_exit,SOXL,1.0,8.056855,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2017-12-05,entry,SOXL,1.0,8.305752,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2018-01-02,scanner_exit,SOXL,1.0,9.495844,1.0,0.9465,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-01-02,entry,TQQQ,1.0,5.792021,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-01-12,scale_out,TQQQ,0.333333,6.465187,1.0,1.1622,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2018-01-23,scale_out,TQQQ,0.333333,7.070838,0.666667,2.2079,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2018-02-02,stop_exit,TQQQ,0.333333,6.619735,0.333333,1.4291,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-02-02,entry,TQQQ,1.0,6.440563,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-02-05,stop_exit,TQQQ,1.0,5.796507,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-02-05,entry,TQQQ,1.0,5.697102,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-02-09,stop_exit,TQQQ,1.0,5.11386,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-02-09,entry,TQQQ,1.0,5.406388,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-02-15,scale_out,TQQQ,0.333333,6.436592,1.0,1.195,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2018-03-09,scale_out,TQQQ,0.333333,7.296818,0.666667,2.1928,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2018-03-19,stop_exit,TQQQ,0.333333,6.433131,0.333333,1.191,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-03-19,entry,TQQQ,1.0,6.592672,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-03-23,stop_exit,TQQQ,1.0,5.931362,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-03-23,entry,TQQQ,1.0,5.576764,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-03-26,scale_out,TQQQ,0.333333,6.204262,1.0,1.0262,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2018-03-27,stop_exit,TQQQ,0.666667,5.576764,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-03-27,entry,TQQQ,1.0,5.609331,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-04-02,scanner_exit,TQQQ,1.0,5.208211,1.0,-0.5208,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2018-04-04,entry,SOXL,1.0,9.434775,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2018-04-24,stop_exit,SOXL,1.0,7.575847,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-04-24,entry,SOXL,1.0,7.757877,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2018-05-01,scanner_exit,SOXL,1.0,8.138932,1.0,0.2614,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-05-01,entry,TQQQ,1.0,5.876613,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-05-10,scale_out,TQQQ,0.333333,6.632385,1.0,1.1858,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2018-06-05,scale_out,TQQQ,0.333333,7.221359,0.666667,2.1098,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2018-06-25,stop_exit,TQQQ,0.333333,6.952006,0.333333,1.6872,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-06-25,entry,TQQQ,1.0,6.812692,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-07-10,scale_out,TQQQ,0.333333,7.497774,1.0,1.0056,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2018-07-25,scale_out,TQQQ,0.333333,8.182856,0.666667,2.0112,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2018-07-27,stop_exit,TQQQ,0.333333,7.493961,0.333333,1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-07-27,entry,TQQQ,1.0,7.498965,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-08-27,scale_out,TQQQ,0.333333,8.309149,1.0,1.0804,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2018-09-07,time_exit,TQQQ,0.666667,7.871887,0.666667,0.4973,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2018-09-07,entry,TQQQ,1.0,7.871887,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-10-08,time_exit,TQQQ,1.0,7.576408,1.0,-0.3754,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2018-10-08,entry,TQQQ,1.0,7.576408,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-10-10,stop_exit,TQQQ,1.0,6.818768,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2018-10-16,entry,TQQQ,1.0,7.226125,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2018-10-18,scanner_exit,TQQQ,1.0,6.747162,1.0,-0.5205,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2019-02-25,entry,TQQQ,1.0,6.127537,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2019-03-01,scanner_exit,TQQQ,1.0,6.211051,1.0,0.1363,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-03-01,entry,SOXL,1.0,8.342928,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-03-07,stop_exit,SOXL,1.0,7.508635,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-03-07,entry,SOXL,1.0,7.558994,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-03-15,scale_out,SOXL,0.333333,8.839461,1.0,1.694,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-03-19,scale_out,SOXL,0.333333,9.137308,0.666667,2.088,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2019-03-27,stop_exit,SOXL,0.333333,8.314894,0.333333,1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-03-27,entry,SOXL,1.0,8.494652,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-04-03,scale_out,SOXL,0.333333,10.168774,1.0,1.4507,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-04-12,scale_out,SOXL,0.333333,10.828783,0.666667,2.0226,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2019-04-26,stop_exit,SOXL,0.333333,11.411536,0.333333,2.5275,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-04-26,entry,SOXL,1.0,11.885312,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-05-07,stop_exit,SOXL,1.0,10.684092,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-05-07,entry,SOXL,1.0,10.952818,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-05-13,stop_exit,SOXL,1.0,9.452394,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-05-13,entry,SOXL,1.0,8.880244,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-05-23,stop_exit,SOXL,1.0,7.094665,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-05-23,entry,SOXL,1.0,7.249823,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-06-03,scanner_exit,SOXL,1.0,6.877723,1.0,-0.2023,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2019-06-04,entry,TQQQ,1.0,6.065264,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2019-06-10,scale_out,TQQQ,0.333333,6.948439,1.0,1.3564,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-06-19,scale_out,TQQQ,0.333333,7.392413,0.666667,2.0382,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2019-07-31,stop_exit,TQQQ,0.333333,7.691635,0.333333,2.4978,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-07-31,entry,TQQQ,1.0,7.829226,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2019-08-05,stop_exit,TQQQ,1.0,7.046303,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-08-05,entry,TQQQ,1.0,6.592782,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2019-08-08,scale_out,TQQQ,0.333333,7.424636,1.0,1.0937,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-08-15,stop_exit,TQQQ,0.666667,6.592782,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-08-15,entry,TQQQ,1.0,6.727645,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2019-09-03,scanner_exit,TQQQ,1.0,7.009306,1.0,0.2854,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-09-03,entry,SOXL,1.0,9.453563,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-09-05,scale_out,SOXL,0.333333,11.181579,1.0,1.2926,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-09-12,scale_out,SOXL,0.333333,12.157246,0.666667,2.0224,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2019-09-24,stop_exit,SOXL,0.333333,10.790464,0.333333,1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2019-09-24,entry,SOXL,1.0,10.881533,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-10-15,scale_out,SOXL,0.333333,12.290883,1.0,1.1384,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-10-23,time_exit,SOXL,0.666667,11.163272,0.666667,0.2276,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2019-10-23,entry,SOXL,1.0,11.163272,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-10-25,scale_out,SOXL,0.333333,12.709947,1.0,1.134,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-11-01,scanner_exit,SOXL,0.666667,13.664127,0.666667,1.8337,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2019-11-01,entry,TQQQ,1.0,8.493993,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2019-11-27,scale_out,TQQQ,0.333333,9.403426,1.0,1.0707,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-12-02,scanner_exit,TQQQ,0.666667,8.97974,0.666667,0.5719,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-12-02,entry,SOXL,1.0,13.648655,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2019-12-11,scale_out,SOXL,0.333333,15.297196,1.0,1.2078,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2019-12-12,scale_out,SOXL,0.333333,16.538275,0.666667,2.1171,lock profit
