variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,trade_events,rotation_resets,open_fallback_count
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,15.0,extra_profit,18.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,929.34,-44.22,0.848,2020-01-02 to 2026-05-20,836.24,-52.38,0.983,9986.22,-52.38,0.91,0.572,0.0,600,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,5828.62,-52.78,1.094,2020-01-02 to 2026-05-20,7391.24,-74.5,1.267,464727.36,-74.5,1.161,0.859,0.0,1065,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1701.51,-47.31,0.979,2020-01-02 to 2026-05-20,3362.65,-47.34,1.288,65187.44,-47.34,1.118,0.673,0.0,1065,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1904.25,-46.09,1.001,2020-01-02 to 2026-05-20,3685.01,-49.09,1.302,79296.79,-49.09,1.136,0.686,0.0,1065,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1719.81,-44.81,0.956,2020-01-02 to 2026-05-20,5212.38,-52.6,1.372,101080.72,-52.6,1.147,0.691,0.0,1065,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1413.65,-39.54,0.945,2020-01-02 to 2026-05-20,1028.89,-46.49,1.02,17783.79,-46.49,0.978,0.607,0.0,1065,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,none,none,none,none,2010-06-25 to 2019-12-31,5637.81,-52.78,1.088,2020-01-02 to 2026-05-20,7408.52,-74.5,1.268,450804.48,-74.5,1.158,0.859,0.0,1043,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1637.3,-47.31,0.969,2020-01-02 to 2026-05-20,3362.65,-47.34,1.288,62860.38,-47.34,1.113,0.673,0.0,1043,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1832.81,-46.09,0.992,2020-01-02 to 2026-05-20,3685.01,-49.09,1.302,76466.82,-49.09,1.132,0.686,0.0,1043,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1658.28,-44.81,0.948,2020-01-02 to 2026-05-20,5260.65,-52.6,1.375,98548.33,-52.6,1.144,0.691,0.0,1043,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1359.7,-39.54,0.936,2020-01-02 to 2026-05-20,1028.89,-46.49,1.02,17146.35,-46.49,0.973,0.607,0.0,1043,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,none,none,none,none,2010-06-25 to 2019-12-31,6839.61,-51.83,1.115,2020-01-02 to 2026-05-20,5685.42,-78.54,1.2,420097.43,-78.54,1.137,0.89,0.0,701,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1891.69,-46.43,0.989,2020-01-02 to 2026-05-20,2554.96,-56.1,1.183,55243.04,-56.1,1.072,0.7,0.0,701,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,2115.83,-45.19,1.011,2020-01-02 to 2026-05-20,2802.13,-57.56,1.199,67203.29,-57.56,1.091,0.713,0.0,701,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1877.36,-48.15,0.963,2020-01-02 to 2026-05-20,3761.7,-54.53,1.254,79818.74,-54.53,1.093,0.718,0.0,701,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1004.4,-44.12,0.886,2020-01-02 to 2026-05-20,1177.65,-45.36,1.04,14668.04,-45.36,0.952,0.589,0.0,701,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,none,none,none,none,2010-06-25 to 2019-12-31,6566.35,-50.87,1.104,2020-01-02 to 2026-05-20,5454.16,-77.76,1.191,387416.75,-77.76,1.127,0.895,0.0,621,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1728.76,-46.6,0.962,2020-01-02 to 2026-05-20,2612.23,-54.92,1.188,51811.9,-54.92,1.061,0.704,0.0,621,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1934.56,-45.36,0.985,2020-01-02 to 2026-05-20,2864.73,-56.42,1.204,63030.65,-56.42,1.08,0.717,0.0,621,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1647.74,-49.64,0.928,2020-01-02 to 2026-05-20,3883.18,-54.09,1.262,72760.4,-54.09,1.079,0.722,0.0,621,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1034.12,-42.35,0.858,2020-01-02 to 2026-05-20,744.7,-51.69,0.941,9926.41,-51.69,0.897,0.595,0.0,621,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,none,none,none,none,2010-06-25 to 2019-12-31,5628.27,-51.92,1.072,2020-01-02 to 2026-05-20,5696.1,-78.35,1.2,347390.83,-78.35,1.117,0.898,0.0,668,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1907.51,-46.43,0.986,2020-01-02 to 2026-05-20,2614.65,-55.39,1.186,56936.87,-55.39,1.072,0.707,0.0,668,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,2133.43,-45.19,1.008,2020-01-02 to 2026-05-20,2867.38,-56.88,1.202,69263.18,-56.88,1.091,0.72,0.0,668,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1786.08,-48.91,0.947,2020-01-02 to 2026-05-20,3650.33,-54.53,1.244,73931.03,-54.53,1.08,0.725,0.0,668,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1591.05,-42.12,0.969,2020-01-02 to 2026-05-20,919.78,-46.3,0.977,17948.75,-46.3,0.97,0.621,0.0,668,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,none,none,none,none,2010-06-25 to 2019-12-31,5990.68,-52.93,1.08,2020-01-02 to 2026-05-20,5636.29,-77.2,1.196,365562.64,-77.2,1.118,0.91,0.0,574,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1680.46,-46.63,0.95,2020-01-02 to 2026-05-20,2617.93,-53.97,1.182,50547.08,-53.97,1.052,0.717,0.0,574,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1880.83,-45.4,0.972,2020-01-02 to 2026-05-20,2870.97,-55.5,1.198,61492.48,-55.5,1.071,0.73,0.0,574,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1558.53,-49.85,0.91,2020-01-02 to 2026-05-20,3901.91,-54.09,1.259,69366.41,-54.09,1.069,0.735,0.0,574,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,925.6,-44.22,0.847,2020-01-02 to 2026-05-20,831.68,-52.38,0.982,9900.66,-52.38,0.909,0.571,0.0,574,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,5828.62,-52.78,1.094,2020-01-02 to 2026-05-20,7391.24,-74.5,1.267,464727.36,-74.5,1.161,0.859,0.0,1014,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1701.51,-47.31,0.979,2020-01-02 to 2026-05-20,3362.65,-47.34,1.288,65187.44,-47.34,1.118,0.673,0.0,1014,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1904.25,-46.09,1.001,2020-01-02 to 2026-05-20,3685.01,-49.09,1.302,79296.79,-49.09,1.136,0.686,0.0,1014,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1719.81,-44.81,0.956,2020-01-02 to 2026-05-20,5212.38,-52.6,1.372,101080.72,-52.6,1.147,0.691,0.0,1014,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1413.65,-39.54,0.945,2020-01-02 to 2026-05-20,1028.89,-46.49,1.02,17783.79,-46.49,0.978,0.607,0.0,1014,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,none,none,none,none,2010-06-25 to 2019-12-31,5637.81,-52.78,1.088,2020-01-02 to 2026-05-20,7408.52,-74.5,1.268,450804.48,-74.5,1.158,0.859,0.0,996,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1637.3,-47.31,0.969,2020-01-02 to 2026-05-20,3362.65,-47.34,1.288,62860.38,-47.34,1.113,0.673,0.0,996,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1832.81,-46.09,0.992,2020-01-02 to 2026-05-20,3685.01,-49.09,1.302,76466.82,-49.09,1.132,0.686,0.0,996,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1658.28,-44.81,0.948,2020-01-02 to 2026-05-20,5260.65,-52.6,1.375,98548.33,-52.6,1.144,0.691,0.0,996,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1359.7,-39.54,0.936,2020-01-02 to 2026-05-20,1028.89,-46.49,1.02,17146.35,-46.49,0.973,0.607,0.0,996,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,none,none,none,none,2010-06-25 to 2019-12-31,4511.04,-51.84,1.047,2020-01-02 to 2026-05-20,5666.09,-74.3,1.21,278168.3,-74.3,1.109,0.855,0.0,591,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1343.63,-46.72,0.926,2020-01-02 to 2026-05-20,2070.95,-51.56,1.143,32701.25,-51.56,1.021,0.668,0.0,591,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1506.1,-45.49,0.949,2020-01-02 to 2026-05-20,2273.06,-53.17,1.16,39789.97,-53.17,1.04,0.681,0.0,591,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1323.6,-50.01,0.898,2020-01-02 to 2026-05-20,3261.65,-54.09,1.236,49987.0,-54.09,1.051,0.687,0.0,591,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,784.68,-44.23,0.84,2020-01-02 to 2026-05-20,849.67,-47.14,0.965,8693.05,-47.14,0.894,0.559,0.0,591,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,none,none,none,none,2010-06-25 to 2019-12-31,4217.96,-52.88,1.03,2020-01-02 to 2026-05-20,4582.68,-75.24,1.165,211520.25,-75.24,1.079,0.86,0.0,520,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1174.26,-47.3,0.887,2020-01-02 to 2026-05-20,1957.67,-51.83,1.126,27342.08,-51.83,0.993,0.673,0.0,520,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1317.66,-46.09,0.91,2020-01-02 to 2026-05-20,2149.24,-53.43,1.143,33272.63,-53.43,1.013,0.686,0.0,520,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1140.61,-50.29,0.857,2020-01-02 to 2026-05-20,2942.65,-54.09,1.206,39406.83,-54.09,1.017,0.692,0.0,520,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,702.82,-44.23,0.802,2020-01-02 to 2026-05-20,877.68,-52.06,0.997,8114.87,-52.06,0.891,0.549,0.0,520,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,18.0,10,none,none,none,none,2010-06-25 to 2019-12-31,4193.71,-52.73,1.03,2020-01-02 to 2026-05-20,6198.57,-75.63,1.226,282946.79,-75.63,1.108,0.859,0.0,558,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,18.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1409.37,-46.72,0.934,2020-01-02 to 2026-05-20,2443.78,-50.71,1.182,40084.37,-50.71,1.044,0.672,0.0,558,123,0
"unit=0.75, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,1.0,rolling_high,8.0,20.0,extra_profit,18.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1579.22,-45.49,0.957,2020-01-02 to 2026-05-20,2680.6,-52.35,1.198,48768.66,-52.35,1.063,0.685,0.0,558,123,0
