date,same_close_equity,next_day_equity,same_exposure,next_exposure,allocation
2019-07-30,49312.59759680223,35.050887655531035,0.75,0.75,TQQQ
2019-07-31,47752.010918223474,33.941638680353755,0.75,0.75,TQQQ
2019-08-01,46747.47827438431,33.22762719928338,1.5,1.5,TQQQ
2019-08-02,46319.61122120106,30.946700913177292,0.2,1.5,TQQQ
2019-08-05,45346.98978824865,30.29688059314949,0.2,0.2,TQQQ
2019-08-06,45719.68149058974,30.54588049494257,0.2,0.2,TQQQ
2019-08-07,45853.23969792621,30.63511237293057,0.2,0.2,TQQQ
2019-08-08,51919.83875108739,31.040429303510532,2.0,0.2,TQQQ
2019-08-09,51612.71036328201,29.20425314462857,0.2,2.0,TQQQ
2019-08-12,51267.31569655502,29.008816919502994,0.2,0.2,TQQQ
2019-08-13,57997.5315601164,29.389635765120662,2.0,0.2,TQQQ
2019-08-14,56958.46280612423,24.124264740994562,0.2,2.0,TQQQ
2019-08-15,56910.16557313402,24.10380886530004,0.2,0.2,TQQQ
2019-08-16,57435.15003723002,24.32616149865445,0.2,0.2,TQQQ
2019-08-19,62811.479957135794,24.553871306702135,2.0,0.2,TQQQ
2019-08-20,62553.03028808732,23.796134832723983,0.2,1.5,TQQQ
2019-08-21,65739.65597190744,23.91735897499874,2.0,0.2,TQQQ
2019-08-22,64467.25437937391,23.570165733730608,2.0,1.5,TQQQ
2019-08-23,63287.105719337465,20.3340693881572,0.2,1.5,TQQQ
2019-08-26,63799.93844482509,20.49884191339842,0.2,0.2,TQQQ
2019-08-27,63722.99052472687,20.474118641117798,0.2,0.2,TQQQ
2019-08-28,63851.12251546955,20.51528729247245,0.2,0.2,TQQQ
2019-08-29,68206.85138355326,20.701886004343603,1.5,0.2,TQQQ
2019-08-30,68110.56468176411,20.409640242555838,0.2,2.0,TQQQ
2019-09-03,67714.21581506492,20.290872503400077,0.2,0.2,TQQQ
2019-09-04,71866.54345880594,20.46154739411189,0.75,0.2,SOXL
2019-09-05,76900.35086946866,21.894752386990756,0.75,0.75,SOXL
2019-09-06,77132.70997716805,21.96090871879444,0.75,0.75,SOXL
2019-09-09,77945.22966586788,22.192245990893944,0.75,0.75,SOXL
2019-09-10,78715.2492495607,22.411482807468488,0.75,0.75,SOXL
2019-09-11,81360.38504240778,23.16459501774511,0.75,0.75,SOXL
2019-09-12,81898.07950651394,23.31768517947198,0.75,0.75,SOXL
2019-09-13,81342.03999778244,23.15937189190682,0.75,0.75,SOXL
2019-09-16,80100.34113778047,22.80584048702287,0.75,0.75,SOXL
2019-09-17,80647.44308364521,22.961609108358317,0.75,0.75,SOXL
2019-09-18,80765.11597802815,22.995112452049796,0.75,0.75,SOXL
2019-09-19,79843.81097876918,22.73280227266048,0.75,0.75,SOXL
2019-09-20,76505.14208217643,21.782230162565362,0.75,0.75,SOXL
2019-09-23,80012.89706781707,22.78094377019503,1.5,1.5,SOXL
2019-09-24,74202.30070814928,21.126574614823774,1.5,1.5,SOXL
2019-09-25,79893.44149681223,22.746932870129864,1.5,1.5,SOXL
2019-09-26,80271.7111990698,22.854632267763154,1.5,1.5,SOXL
2019-09-27,71496.7328293674,20.35625642898512,1.5,1.5,SOXL
2019-09-30,74889.5768642827,21.322253062189585,1.5,1.5,SOXL
2019-10-01,71814.26520108292,20.446662943064172,1.5,1.5,SOXL
2019-10-02,71136.72178315409,18.999857577491056,0.2,1.5,SOXL
2019-10-03,78415.03084587285,19.19425342836841,2.0,0.2,SOXL
2019-10-04,86917.60644468985,21.275494602121572,2.0,2.0,SOXL
2019-10-07,83949.26014276159,20.306714500181545,1.5,2.0,SOXL
2019-10-08,82405.21803094156,18.906117477899883,0.2,0.75,SOXL
2019-10-09,90713.73682641561,19.096738698458502,2.0,0.2,SOXL
2019-10-10,95991.58869762378,19.93004488999897,2.0,1.5,SOXL
2019-10-11,108883.55239853504,21.9375443394202,2.0,1.5,SOXL
2019-10-14,108847.00874818293,21.932022307403443,2.0,1.5,SOXL
2019-10-15,123119.82276654865,24.088937405762383,2.0,1.5,SOXL
2019-10-16,119104.43287632488,23.303308629243286,0.75,0.75,SOXL
2019-10-17,120040.07839189837,23.486371809096692,0.75,0.75,SOXL
2019-10-18,117035.14780889021,22.89844386137704,0.75,0.75,SOXL
2019-10-21,127019.74841305497,24.85197509274761,1.5,1.5,SOXL
2019-10-22,122566.21809533663,23.98062220539331,1.5,1.5,SOXL
2019-10-23,111875.65982320117,21.888967236571382,1.5,1.5,SOXL
2019-10-24,124048.56860421826,24.27065063314338,1.5,1.5,SOXL
2019-10-25,135500.9390844837,26.511357527026835,1.5,1.5,SOXL
2019-10-28,146161.454876219,28.597134551797094,1.5,1.5,SOXL
2019-10-29,143287.27028847657,27.472440719870203,0.75,1.5,SOXL
2019-10-30,143303.20292271583,27.478550241654904,0.75,1.5,SOXL
2019-10-31,141282.0835165955,26.70344640569371,0.75,1.5,SOXL
2019-11-01,148587.72318504026,29.465095335123728,0.75,1.5,SOXL
2019-11-04,150576.34356942392,30.91235394282702,0.75,0.75,TQQQ
2019-11-05,150716.67529429132,30.941163142503918,0.75,0.75,TQQQ
2019-11-06,149999.75472687246,30.793983965459244,0.75,0.75,TQQQ
2019-11-07,151139.2805726971,31.027921285479838,0.75,0.75,TQQQ
2019-11-08,152478.34472402642,31.30282253501747,0.75,0.75,TQQQ
2019-11-11,151997.0515103611,31.20401613675848,0.75,0.75,TQQQ
2019-11-12,152929.54578750939,31.39545120857358,0.75,0.75,TQQQ
2019-11-13,152758.9470455864,31.360428385150502,0.75,0.75,TQQQ
2019-11-14,152727.9265583535,31.354060078827672,0.75,0.75,TQQQ
2019-11-15,154884.75273982855,31.79684260850288,0.75,0.75,TQQQ
2019-11-18,155487.13266104707,31.920507328281218,0.75,0.75,TQQQ
2019-11-19,155965.32867060322,32.01867789047601,0.75,0.75,TQQQ
2019-11-20,153915.84947965093,31.59793300686841,0.75,0.75,TQQQ
2019-11-21,153018.0896853063,31.41362870075657,0.75,0.75,TQQQ
2019-11-22,153328.27290987974,31.477307319840055,0.75,0.75,TQQQ
2019-11-25,157311.28655993906,32.29499438004535,0.75,0.75,TQQQ
2019-11-26,158018.26051837625,32.440131582301134,0.75,0.75,TQQQ
2019-11-27,160412.15603622262,32.93158292051015,0.75,0.75,TQQQ
2019-11-29,158808.85718097506,32.60243598736862,0.75,0.75,TQQQ
2019-12-02,154978.52673034623,31.81609380505075,0.75,0.75,TQQQ
2019-12-03,149663.70247209948,31.280118677615285,0.75,0.75,SOXL
2019-12-04,154936.64601593543,32.382178142316164,0.75,0.75,SOXL
2019-12-05,156332.09375089634,32.67383049380148,0.75,0.75,SOXL
2019-12-06,161782.3417407835,33.812947067360035,0.75,0.75,SOXL
2019-12-09,159734.76871405524,33.38499876580653,0.75,0.75,SOXL
2019-12-10,161067.59659250858,33.66356339788642,0.75,0.75,SOXL
2019-12-11,168988.2298521468,35.318997175555644,0.75,0.75,SOXL
2019-12-12,179270.8733799487,37.46809748883446,0.75,0.75,SOXL
2019-12-13,177059.02526050463,37.005815248516576,0.75,0.75,SOXL
2019-12-16,180827.54500178376,37.79344606880931,0.75,0.75,SOXL
2019-12-17,182609.98145057115,38.165980108342175,0.75,0.75,SOXL
2019-12-18,182412.02377659286,38.12460641897791,0.75,0.75,SOXL
2019-12-19,185627.82979426486,38.79671857586994,0.75,0.75,SOXL
2019-12-20,190099.9056004625,39.73139451694678,0.75,0.75,SOXL
2019-12-23,191061.38960558444,39.932347274964044,0.75,0.75,SOXL
2019-12-24,192125.0746679514,40.15466033041346,0.75,0.75,SOXL
2019-12-26,192668.67021066172,40.268273269340796,0.75,0.75,SOXL
2019-12-27,191059.73874093607,39.93200223978672,0.75,0.75,SOXL
2019-12-30,188043.36154484615,39.3015712460878,0.75,0.75,SOXL
2019-12-31,188988.78698175523,39.49916771990794,0.75,0.75,SOXL
2020-01-02,197828.92418912856,41.34678031003873,0.75,0.75,SOXL
2020-01-03,193794.5861096486,39.671792175013564,0.75,0.75,TQQQ
2020-01-06,196557.73682391463,40.237438218513354,0.75,0.75,TQQQ
2020-01-07,196377.6585845312,40.200574306928026,0.75,0.75,TQQQ
2020-01-08,199767.45047977165,40.89450039786865,0.75,0.75,TQQQ
2020-01-09,203545.24556745047,41.66785482745722,0.75,0.75,TQQQ
2020-01-10,202299.10094499917,41.41275590300157,0.75,0.75,TQQQ
2020-01-13,207602.03856657908,42.49832306699524,0.75,0.75,TQQQ
2020-01-14,205784.96638996108,42.126349261096436,0.75,0.75,TQQQ
2020-01-15,205881.76346570998,42.14616464164627,0.75,0.75,TQQQ
2020-01-16,210187.07715338367,43.02750768272067,0.75,0.75,TQQQ
2020-01-17,212541.34807888794,43.50945172850241,0.75,0.75,TQQQ
2020-01-21,212461.55934507985,43.493118134623,0.75,0.75,TQQQ
2020-01-22,213546.74549521372,43.71526716511736,0.75,0.75,TQQQ
2020-01-23,215028.36454380388,44.018570183835095,0.75,0.75,TQQQ
2020-01-24,210847.98201276857,43.16280186588293,0.75,0.75,TQQQ
2020-01-27,201071.4754647513,41.161448041936815,0.75,0.75,TQQQ
2020-01-28,215091.4292269433,44.031480188460684,1.5,1.5,TQQQ
2020-01-29,216255.17783618567,44.269711781492404,1.5,1.5,TQQQ
2020-01-30,219919.39807826557,45.01981624439532,1.5,1.5,TQQQ
2020-01-31,203706.86632292575,41.70094029775387,1.5,1.5,TQQQ
2020-02-03,217738.31252761197,44.57332506825639,1.5,1.5,TQQQ
2020-02-04,240047.97029970848,49.14034690512814,1.5,1.5,TQQQ
2020-02-05,242129.9837720204,49.99276706233938,0.75,1.5,TQQQ
2020-02-06,246556.72250372602,51.82075147643298,0.75,1.5,TQQQ
2020-02-07,244168.90130233427,50.81701742456093,0.75,1.5,TQQQ
2020-02-10,250773.91920567822,53.566321763430544,0.75,1.5,TQQQ
2020-02-11,250909.61594707967,53.595307135335176,0.75,0.75,TQQQ
2020-02-12,256421.4192999372,54.77265058807983,0.75,0.75,TQQQ
2020-02-13,255680.51005992343,54.614389382633156,0.75,0.75,TQQQ
2020-02-14,256978.381785631,54.891620024029685,0.75,0.75,TQQQ
2020-02-18,257314.90188663252,54.963502076466426,0.75,0.75,TQQQ
2020-02-19,262898.9539513992,56.15627814581402,0.75,0.75,TQQQ
2020-02-20,257287.36318764611,54.9576196991621,0.75,0.75,TQQQ
2020-02-21,246251.1450760485,52.600238946451626,0.75,0.75,TQQQ
2020-02-24,203691.2310605602,43.50926945648737,1.5,1.5,TQQQ
2020-02-25,200395.72780287225,36.469941426168425,0.2,2.0,TQQQ
2020-02-26,200947.1893912407,36.57030170853115,0.2,0.2,TQQQ
2020-02-27,194937.92488806148,35.47667797289501,0.2,0.2,TQQQ
2020-02-28,197767.20440203982,35.58710395476167,0.2,0.2,SOXL
2020-03-02,203166.0015777803,36.558587355685795,0.2,0.2,TQQQ
2020-03-03,199339.94922204394,35.87011060175871,0.2,0.2,TQQQ
2020-03-04,204178.22347502408,36.74073103310397,0.2,0.2,TQQQ
2020-03-05,200594.93739250329,36.095938714256775,0.2,0.2,TQQQ
2020-03-06,198492.25826595357,35.71757334833941,0.2,0.2,TQQQ
2020-03-09,190427.55079076538,34.266374277431645,0.2,0.2,TQQQ
2020-03-10,197698.45337755958,35.33303659973981,0.2,0.2,SOXL
2020-03-11,192613.49994795077,34.42424423153035,0.2,0.2,TQQQ
2020-03-12,180896.97083463406,32.5372192812351,0.2,0.2,SOXL
2020-03-13,190661.2061237432,34.293473480791285,0.2,0.2,TQQQ
2020-03-16,177518.8696729801,31.929613649455852,0.2,0.2,TQQQ
2020-03-17,181047.8869808362,32.97021842115197,0.2,0.2,SOXL
2020-03-18,177696.07441855135,32.359827468083346,0.2,0.2,TQQQ
2020-03-19,178518.78686558697,32.50964975835639,0.2,0.2,TQQQ
2020-03-20,174337.6662065696,31.748235396267834,0.2,0.2,TQQQ
2020-03-23,177581.79743388586,31.76790271208026,0.2,0.2,SOXL
2020-03-24,185498.7057571379,33.18417159226864,0.2,0.2,TQQQ
2020-03-25,184638.48966979777,33.03028610755751,0.2,0.2,TQQQ
2020-03-26,190652.80321651857,34.106196647900504,0.2,0.2,TQQQ
2020-03-27,186691.79289455895,33.39760493203837,0.2,0.2,TQQQ
2020-03-30,190615.9378924389,34.09960174884139,0.2,0.2,TQQQ
2020-03-31,189557.82991553153,33.910315055300714,0.2,0.2,TQQQ
2020-04-01,184854.69115010407,33.06896274948717,0.2,0.2,TQQQ
2020-04-02,187043.00252149135,33.46043340557089,0.2,0.2,TQQQ
2020-04-03,185536.50156307497,33.19093294677277,0.2,0.2,TQQQ
2020-04-06,193304.3621940977,34.58053843772519,0.2,0.2,TQQQ
2020-04-07,193229.0062825661,34.56705789354268,0.2,0.2,TQQQ
2020-04-08,195697.20188229115,35.00859750413054,0.2,0.2,TQQQ
2020-04-09,195840.91119971796,35.03430590263086,0.2,0.2,TQQQ
2020-04-13,197202.16560569406,35.2778229644037,0.2,0.2,TQQQ
2020-04-14,202319.58833495862,36.19328721664717,0.2,0.2,TQQQ
2020-04-15,200977.332065495,35.953168763071574,0.2,0.2,TQQQ
2020-04-16,203130.5413888101,36.338359955470025,0.2,0.2,TQQQ
2020-04-17,204147.76039878052,36.520331953797445,0.2,0.2,TQQQ
2020-04-20,202826.14260726623,36.28390555182338,0.2,0.2,TQQQ
2020-04-21,198340.53167809444,35.48146716195842,0.2,0.2,TQQQ
2020-04-22,201849.390809299,36.10917280026857,0.2,0.2,TQQQ
2020-04-23,201584.60508636286,36.06180484247484,0.2,0.2,TQQQ
2020-04-24,203532.27993745485,36.41022763173786,0.2,0.2,TQQQ
2020-04-27,204326.40908392167,36.55229071382361,0.2,0.2,TQQQ
2020-04-28,202115.97253894384,36.15686204868564,0.2,0.2,TQQQ
2020-04-29,206320.55628534648,36.90902701902975,0.2,0.2,TQQQ
2020-04-30,206594.41656957034,36.95801834016538,0.2,0.2,TQQQ
2020-05-01,202887.14489352528,36.29481835213903,0.2,0.2,TQQQ
2020-05-04,204318.3118499776,36.55084218619358,0.2,0.2,TQQQ
2020-05-05,205623.46607505664,36.78432339342152,0.2,0.2,TQQQ
2020-05-06,206435.65846439035,36.929617839027365,0.2,0.2,TQQQ
2020-05-07,208046.80619639094,37.217838732973654,0.2,0.2,TQQQ
2020-05-08,214341.13565629558,37.51810621355178,0.75,0.2,TQQQ
2020-05-11,218339.09876978683,38.21790657744624,0.75,0.75,TQQQ
2020-05-12,215741.2410539101,36.51268032537517,0.2,0.75,TQQQ
2020-05-13,214107.24807939967,36.23613856247088,0.2,0.2,TQQQ
2020-05-14,215527.2334470288,36.476461050381275,0.2,0.2,TQQQ
2020-05-15,221076.19485840743,36.60167738402354,1.5,0.2,TQQQ
2020-05-18,240275.24678761393,39.780298697105216,1.5,1.5,TQQQ
2020-05-19,237517.56248229745,39.323732709370425,1.5,1.5,TQQQ
2020-05-20,258376.38968499293,42.777148688287255,1.5,1.5,TQQQ
2020-05-21,252419.3738920044,41.790897000871766,0.75,0.75,TQQQ
2020-05-22,254131.4394572956,42.07434891898181,0.75,0.75,TQQQ
2020-05-26,253337.47769750335,41.94289952342034,0.75,0.75,TQQQ
2020-05-27,256010.87090335935,42.38551016136827,0.75,0.75,TQQQ
2020-05-28,254786.82360950887,42.1828552161762,0.75,0.75,TQQQ
2020-05-29,262671.75771916524,43.48829569863414,0.75,0.75,TQQQ
2020-06-01,265099.52497640275,43.890240168366915,0.75,0.75,TQQQ
2020-06-02,269062.24684855685,44.54631382487296,0.75,0.75,TQQQ
2020-06-03,271801.33238253626,44.99980057457104,0.75,0.75,TQQQ
2020-06-04,267659.3880863618,44.314054608261685,0.75,0.75,TQQQ
2020-06-05,279558.3376321319,46.28406097987482,0.75,0.75,TQQQ
2020-06-08,284223.301057686,47.05639870904444,0.75,0.75,TQQQ
2020-06-09,288978.9546604323,47.8437512280679,0.75,0.75,TQQQ
2020-06-10,296800.2241079455,49.13865130193043,0.75,0.75,TQQQ
2020-06-11,264026.5169013147,43.712591482944326,0.75,0.75,TQQQ
2020-06-12,272615.3247857654,45.13456627087372,1.5,1.5,TQQQ
2020-06-15,287033.83189192467,47.52171404043297,1.5,1.5,TQQQ
2020-06-16,309789.7945019236,51.28922235378862,1.5,1.5,TQQQ
2020-06-17,314314.49162419926,52.03833740182001,1.5,1.5,TQQQ
2020-06-18,316133.1252642631,52.64052835065536,0.75,1.5,TQQQ
2020-06-19,315805.3711381296,52.531377179898726,0.75,1.5,TQQQ
2020-06-22,324228.420653123,55.33357392204057,0.75,1.5,TQQQ
2020-06-23,330578.9715861454,56.417373666647244,0.75,0.75,TQQQ
2020-06-24,315971.2252006544,53.9243818036028,0.75,0.75,TQQQ
2020-06-25,328536.74347389047,56.0688422825462,1.5,1.5,TQQQ
2020-06-26,293113.6320307499,50.02345196284716,1.5,1.5,TQQQ
2020-06-29,307166.5656492696,52.42175819286703,1.5,1.5,TQQQ
2020-06-30,333661.9921415815,56.943529101953466,1.5,1.5,TQQQ
2020-07-01,351549.49616733595,59.996252007293094,1.5,1.5,TQQQ
2020-07-02,361359.72994793835,61.90932987158776,0.75,1.5,SOXL
2020-07-06,383093.48827398336,65.63282837472849,0.75,0.75,SOXL
2020-07-07,372470.9453639469,63.81293960851957,0.75,0.75,SOXL
2020-07-08,384028.0642555273,65.79294298611534,0.75,0.75,SOXL
2020-07-09,395484.6587994432,67.75572420395196,0.75,0.75,SOXL
2020-07-10,392528.23129526037,67.24921938222137,0.75,0.75,SOXL
2020-07-13,377835.9400344837,64.73208802847613,0.75,0.75,SOXL
2020-07-14,407863.7987222371,69.87655891101022,1.5,1.5,SOXL
2020-07-15,401736.45328319474,68.8268020660029,1.5,1.5,SOXL
2020-07-16,394385.8466858368,67.56747212169044,1.5,1.5,SOXL
2020-07-17,405343.70020661835,69.44480739753963,1.5,1.5,SOXL
2020-07-20,442816.3440813869,75.86474320814534,1.5,1.5,SOXL
2020-07-21,428758.8491878042,73.45636724256568,1.5,1.5,SOXL
2020-07-22,436470.81542906945,74.77760650200895,1.5,1.5,SOXL
2020-07-23,405979.06470560376,69.55366011990037,1.5,1.5,SOXL
2020-07-24,376962.35379731655,64.58242237941262,1.5,1.5,SOXL
2020-07-27,430523.848835897,73.75875275036077,1.5,1.5,SOXL
2020-07-28,411427.00050977396,67.21528382149059,0.75,1.5,SOXL
2020-07-29,451398.23260670045,70.48035600532963,1.5,0.75,SOXL
2020-07-30,491030.0050324636,73.5743661585813,1.5,0.75,SOXL
2020-07-31,484812.2135941362,72.64271216739404,0.75,0.75,SOXL
2020-08-03,506451.18127173826,75.88502590563564,0.75,0.75,SOXL
2020-08-04,511389.6758585253,78.33006123589907,0.75,0.75,TQQQ
2020-08-05,514447.2840516066,78.79839809975414,0.75,0.75,TQQQ
2020-08-06,529216.7181287677,81.06064689025114,0.75,0.75,TQQQ
2020-08-07,516246.2647031788,79.07394974119718,0.75,0.75,TQQQ
2020-08-10,511032.629323213,78.27537206578994,0.75,0.75,TQQQ
2020-08-11,489280.67021449277,74.94360302659997,0.75,0.75,TQQQ
2020-08-12,544183.4771233887,83.3531201330546,1.5,1.5,TQQQ
2020-08-13,549903.4475372671,84.22925364520351,1.5,1.5,TQQQ
2020-08-14,547517.1617198025,83.86374389201077,1.5,1.5,TQQQ
2020-08-17,574628.8971510661,88.01647515897885,1.5,1.5,TQQQ
2020-08-18,599949.4432856023,91.89484819401312,1.5,1.5,TQQQ
2020-08-19,591156.5918615779,89.20122873708641,0.75,1.5,TQQQ
2020-08-20,609396.8686056903,94.70587884326439,0.75,1.5,TQQQ
2020-08-21,618938.6667181503,97.67164523472327,0.75,1.5,TQQQ
2020-08-24,627544.7801892427,100.38782151194746,0.75,1.5,TQQQ
2020-08-25,638531.2683089509,102.14532096572638,0.75,0.75,TQQQ
2020-08-26,669189.8748262225,107.04975299356154,0.75,0.75,TQQQ
2020-08-27,664642.664551306,106.3223395119006,0.75,0.75,TQQQ
2020-08-28,672345.8024246488,107.55460413161084,0.75,0.75,TQQQ
2020-08-31,684016.0983217324,109.4214917522118,0.75,0.75,TQQQ
2020-09-01,710658.7028569863,113.68348725138864,0.75,0.75,TQQQ
2020-09-02,758472.1667081163,116.08955347251248,0.75,0.75,SOXL
2020-09-03,661390.3548581733,101.23049247772784,0.75,0.75,SOXL
2020-09-04,633882.2051561696,99.12533360972314,1.5,0.75,SOXL
2020-09-08,566685.5038869901,88.53947457330608,0.75,0.75,TQQQ
2020-09-09,601828.4628916939,94.03024344578499,0.75,0.75,SOXL
2020-09-10,583082.5408160085,91.10136300047839,0.75,0.75,SOXL
2020-09-11,581556.3532558638,90.86291002480024,0.75,0.75,SOXL
2020-09-14,609131.7970883737,95.17132322984851,0.75,0.75,SOXL
2020-09-15,632623.0506792746,98.8416187213341,0.75,0.75,SOXL
2020-09-16,618337.6580297479,96.60965557672064,0.75,0.75,SOXL
2020-09-17,616217.1383726186,96.27834359683622,0.75,0.75,SOXL
2020-09-18,594675.9208082085,92.91272356290204,0.75,0.75,SOXL
2020-09-21,590378.1755714573,92.2412398166233,1.5,1.5,SOXL
2020-09-22,622474.5146503792,97.25600193473308,1.5,1.5,SOXL
2020-09-23,613205.4543995002,86.394451937795,0.2,1.5,SOXL
2020-09-24,640084.3666884899,86.89938088762317,1.5,0.2,SOXL
2020-09-25,681515.4168215536,92.52415910977194,1.5,1.5,SOXL
2020-09-28,764988.7991040834,103.85670465915878,1.5,1.5,SOXL
2020-09-29,774552.9649389542,105.15515863336951,1.5,1.5,SOXL
2020-09-30,776114.9193595662,105.26118596288241,1.5,0.75,SOXL
2020-10-01,848396.1746382175,110.16278652726467,1.5,0.75,SOXL
2020-10-02,795924.9214923789,102.79802064222383,0.75,0.75,TQQQ
2020-10-05,833575.1109521524,107.6607468224927,0.75,0.75,TQQQ
2020-10-06,799991.3020760013,103.32321575031337,0.75,0.75,TQQQ
2020-10-07,863083.9094792557,111.47196820557063,1.5,1.5,TQQQ
2020-10-08,882143.530092057,113.93362158553263,1.5,1.5,TQQQ
2020-10-09,941012.2004200616,121.5368296572332,1.5,1.5,TQQQ
2020-10-12,1072660.599962502,138.53993450825917,1.5,1.5,TQQQ
2020-10-13,1072764.8282443713,138.55339615618823,0.75,0.75,TQQQ
2020-10-14,1052895.5287178021,135.9871683528811,0.75,0.75,TQQQ
2020-10-15,1036574.1829909291,133.87917802661508,0.75,0.75,TQQQ
2020-10-16,1024651.0853338476,132.33924529429936,0.75,0.75,TQQQ
2020-10-19,948278.8096372851,122.47535165112988,1.5,1.5,TQQQ
2020-10-20,957459.7202943888,123.6611160590011,1.5,1.5,TQQQ
2020-10-21,953734.2488410564,123.17995121415166,1.5,1.5,TQQQ
2020-10-22,954457.768292575,123.27339767562545,1.5,1.5,TQQQ
2020-10-23,962831.2121958688,124.35487337260868,1.5,1.5,TQQQ
2020-10-26,896995.2589910555,115.8518029273975,1.5,1.5,TQQQ
2020-10-27,928772.8408226351,119.95604997994309,1.5,1.5,TQQQ
2020-10-28,906974.7815733689,98.8410181079833,0.2,1.5,TQQQ
2020-10-29,961137.4981404357,99.84654627302207,0.75,0.2,SOXL
2020-10-30,947766.9823634287,98.45756725097164,0.2,0.2,TQQQ
2020-11-02,947831.5305703996,98.46427275933712,0.2,0.2,TQQQ
2020-11-03,990125.4395809028,99.45486733120686,0.75,0.2,SOXL
2020-11-04,1067956.5517940812,107.27274840966737,0.75,0.75,SOXL
2020-11-05,1173589.0558212826,117.88318851545365,0.75,0.75,SOXL
2020-11-06,1218865.550387294,122.43106455244427,0.75,0.75,SOXL
2020-11-09,1183948.6012242096,118.92377102396475,0.75,0.75,SOXL
2020-11-10,1104094.204876636,110.90265766087089,0.75,0.75,SOXL
2020-11-11,1284554.0338111585,129.02925821856593,1.5,1.5,SOXL
2020-11-12,1209973.0269520292,121.53783961029123,1.5,1.5,SOXL
2020-11-13,1277312.129925342,128.30183262035678,1.5,1.5,SOXL
2020-11-16,1418613.2745432039,142.49507120401086,1.5,1.5,SOXL
2020-11-17,1392695.2082889483,137.28830095500183,0.75,1.5,SOXL
2020-11-18,1370532.6512724864,132.91884555729627,0.75,1.5,SOXL
2020-11-19,1418243.1454114816,142.1730925043288,0.75,1.5,SOXL
2020-11-20,1400975.242975096,138.71101888403757,0.75,1.5,SOXL
2020-11-23,1448525.9782621907,148.127046716694,0.75,1.5,SOXL
2020-11-24,1466081.7739913398,151.71757697040783,0.75,1.5,SOXL
2020-11-25,1454319.0221511635,149.28303854375892,0.75,1.5,SOXL
2020-11-27,1491865.190975874,153.1370802515673,0.75,0.75,SOXL
2020-11-30,1533931.8651545185,157.45514310240554,0.75,0.75,SOXL
2020-12-01,1594972.5609140475,163.7208526193787,0.75,0.75,SOXL
2020-12-02,1604066.15878169,164.6542928758148,0.75,0.75,SOXL
2020-12-03,1605881.7611426373,164.8406609512516,0.75,0.75,SOXL
2020-12-04,1706135.3055748355,175.13149364316195,0.75,0.75,SOXL
2020-12-07,1722865.6036717175,176.8488264275129,0.75,0.75,SOXL
2020-12-08,1739159.6478023704,178.52137858487382,0.75,0.75,SOXL
2020-12-09,1627605.3372075555,167.07054407428922,0.75,0.75,SOXL
2020-12-10,1622872.0080992158,166.58467698394793,1.5,1.5,SOXL
2020-12-11,1538863.0274734339,157.96131738968901,1.5,1.5,SOXL
2020-12-14,1625796.209294628,166.884840588436,1.5,1.5,SOXL
