date,SOXL/TQQQ Rotation with cash daily scanner,SOXL buy-and-hold,TQQQ buy-and-hold
2020-04-14,0.6740422052769872,0.4352432844006497,0.7035446235166398
2020-04-15,0.651683091984438,0.3999245015747523,0.6802068654053236
2020-04-16,0.6865927929325375,0.4293454286024901,0.7166445427767522
2020-04-17,0.7037840394907064,0.4404897087907761,0.7345882397631723
2020-04-20,0.681003067262787,0.4120632636010031,0.7108101582069167
2020-04-21,0.6056992464705196,0.3541816521365391,0.632210334881478
2020-04-22,0.6592767213119383,0.41350338707891293,0.6881328632798122
2020-04-23,0.6549524882028792,0.40301061421716783,0.683619361112005
2020-04-24,0.6865927929325376,0.4286595301919807,0.7166445427767522
2020-04-27,0.6999871405815375,0.44597603566509775,0.7306251528931382
2020-04-28,0.6621243007177188,0.4390151183103901,0.6911050795079492
2020-04-29,0.7309945516013671,0.5020059188093062,0.762989739474489
2020-04-30,0.7358460767876066,0.449233546991633,0.7680536129736741
2020-05-01,0.6698234474324483,0.38096218408031407,0.6991412132016663
2020-05-04,0.6934480954083986,0.39166067079163974,0.7237998976814057
2020-05-05,0.7155962581719081,0.41151460054616784,0.7469174720870548
2020-05-06,0.7297291011633852,0.42577923262382256,0.7616689010388555
2020-05-07,0.7582051479574465,0.4382608426306512,0.7913913271185955
2020-05-08,0.7887909527781628,0.47656269137790475,0.8233158540533763
2020-05-11,0.8084076670704853,0.4752597273371614,0.8437911800246247
2020-05-12,0.7603144005115878,0.4349689655263167,0.7935929003768976
2020-05-13,0.7315220121693857,0.4115488650992903,0.7635402866714467
2020-05-14,0.7557795538551649,0.44443301730314383,0.7888595662345825
2020-05-15,0.7687519162006663,0.4165895503336669,0.8023997210068445
2020-05-18,0.8132591080113061,0.47488256419112274,0.84885496559102
2020-05-19,0.8070365728771457,0.46919039693637443,0.8423600738705781
2020-05-20,0.8542859530744651,0.522545772280513,0.8916775307628468
2020-05-21,0.8280246340990648,0.4819462752051976,0.8642667697942426
2020-05-22,0.835512872407464,0.48894145711302767,0.8720827637486874
2020-05-26,0.8320324414145641,0.5040976761446031,0.8684499964035489
2020-05-27,0.8437392690766646,0.5256318090044209,0.8806692248073876
2020-05-28,0.8383603675678255,0.49113615994470705,0.8750548920440346
2020-05-29,0.8729536427223653,0.5284434762416573,0.9111622938569626
2020-06-01,0.8837111930037866,0.5218940371984492,0.9223906955852991
2020-06-02,0.9013242984973258,0.555498301753596,0.9407747160166587
2020-06-03,0.9135586709728635,0.6041902562340735,0.9535445795502449
2020-06-04,0.8949962880986453,0.6201007509453879,0.9341697324433832
2020-06-05,0.9480464708628834,0.6652608246126587,0.9895418895103393
2020-06-08,0.9691399231039033,0.6612144693792316,1.0115585893540475
2020-06-09,0.9907607516675229,0.6623461106543629,1.0341257484619235
2020-06-10,1.0265142547317814,0.6684497056082722,1.0714441606560208
2020-06-11,0.8753794053154849,0.5408907710830251,0.9136942306065551
2020-06-12,0.8943636050023637,0.5633164908967636,0.9335093571919614
2020-06-15,0.9258983502220832,0.5880396565892102,0.966424359071085
2020-06-16,0.9748352504063021,0.6192092652161441,1.0175031976759012
2020-06-17,0.9843274344951606,0.6363542454742953,1.027410848901394
2020-06-18,0.9919208110864038,0.6334052163505386,1.0353365829775134
2020-06-19,0.9905497168930641,0.6206493380817154,1.0339054768234666
2020-06-22,1.0257760121255612,0.6372457312035391,1.0706736056189756
2020-06-23,1.0525647074235611,0.6428172386434516,1.0986348258517478
2020-06-24,0.9905497168930643,0.5996244159589206,1.0339054768234666
2020-06-25,1.0168111201138836,0.6143765460804085,1.0613163257248608
2020-06-26,0.9437224062446625,0.5775991915792406,0.9850285632081117
2020-06-29,0.9738858887802045,0.5974629148212565,1.0165122830676092
2020-06-30,1.029889210460162,0.6456992064187782,1.0749668361483258
2020-07-01,1.0666972976787819,0.6186992446817061,1.113385991005179
2020-07-02,1.1063866305353856,0.6417196088597505,1.1370538927758114
2020-07-06,1.1951102917604184,0.6931805643761614,1.2206075417139965
2020-07-07,1.1509259055034928,0.6675530068081693,1.1966093643848634
2020-07-08,1.1985410280694482,0.6951704390741829,1.2426244174232843
2020-07-09,1.246215051515671,0.722822034668642,1.2736677698714476
2020-07-10,1.233793946624307,0.71561762135371,1.300638427227087
2020-07-13,1.1722197517377821,0.6799037333077977,1.2202772661554957
2020-07-14,1.234326236060798,0.7159263566181807,1.2461469170500097
2020-07-15,1.2219640320497018,0.7087561066316942,1.2523117090775304
2020-07-16,1.2070585316589386,0.7001107094290989,1.2254512315075146
2020-07-17,1.2294166077239568,0.713078704008315,1.2311754802581214
2020-07-20,1.3051870491422615,0.75702661217,1.3359752740029696
2020-07-21,1.2775645432897833,0.7410051752128299,1.2932628006839764
2020-07-22,1.2928838332719959,0.7498905761242974,1.308234061610285
2020-07-23,1.232670117828804,0.7149657850469693,1.2057461967749419
